Name,Team,POS,Salary
A.Q. Shipley,ARI,C,"$2,000,000"
Seth Roberts,OAK,WR,"$2,000,000"
Navorro Bowman,OAK,ILB,"$2,000,000"
Alex Okafor,NO,DE,"$2,000,000"
Robbie Gould,SF,K,"$2,000,000"
Marcus Sherels,MIN,CB,"$2,000,000"
Case Keenum,MIN,QB,"$2,000,000"
Zach Miller,CHI,TE,"$2,000,000"
Clinton McDonald,TB,DT,"$2,000,000"
Kendall Wright,CHI,WR,"$2,000,000"
Barkevious Mingo,IND,OLB,"$2,000,000"
Lerentee McCray,JAC,OLB,"$2,000,000"
Josh Martin,NYJ,OLB,"$2,000,000"
Al Woods,IND,DT,"$2,000,000"
Kemal Ishmael,ATL,SS,"$2,000,000"
Damion Square,LAC,DT,"$2,000,000"
Shane Lechler,HOU,P,"$2,000,000"
Taylor Lewan,TEN,LT,"$1,986,136"
Tramon Williams,ARI,CB,"$1,975,000"
Niles Paul,WAS,TE,"$1,968,750"
Garrett Celek,SF,TE,"$1,950,000"
Aldrick Robinson,SF,WR,"$1,950,000"
Byron Bell,DAL,RT,"$1,943,750"
Kevin White,CHI,WR,"$1,940,732"
Marcus Williams,HOU,CB,"$1,938,348"
Alex Boone,ARI,G,"$1,937,500"
Dalvin Tomlinson,NYG,DT,"$1,930,164"
Jonathan Cooper,DAL,G,"$1,906,250"
Raekwon McMillan,MIA,OLB,"$1,904,390"
Brad Nortman,JAC,P,"$1,900,000"
Ryan Hewitt,CIN,FB,"$1,881,250"
Zach Cunningham,HOU,ILB,"$1,857,178"
Josh Hill,NO,TE,"$1,850,000"
Jordan Mills,BUF,RT,"$1,850,000"
Tom Compton,CHI,T,"$1,850,000"
"Odell Beckham, Jr.",NYG,WR,"$1,839,027"
Obi Melifonwu,OAK,S,"$1,829,486"
Mason Foster,WAS,ILB,"$1,825,000"
Ethan Pocic,SEA,T,"$1,811,568"
Aaron Donald,LAR,DT,"$1,802,250"
Luke Willson,SEA,TE,"$1,800,000"
T.J. Johnson,CIN,C,"$1,800,000"
Andre Roberts,ATL,WR,"$1,800,000"
Marcus Martin,CLE,G,"$1,797,000"
Cameron Fleming,NE,T,"$1,797,000"
Devon Kennard,NYG,OLB,"$1,797,000"
Zach Fulton,KC,G,"$1,797,000"
Ryan Jensen,BAL,C,"$1,797,000"
Terrance West,BAL,RB,"$1,797,000"
Kerry Wynn,NYG,DE,"$1,797,000"
DaQuan Jones,TEN,DE,"$1,797,000"
Avery Williamson,TEN,ILB,"$1,797,000"
Albert Wilson,KC,WR,"$1,797,000"
Michael Thomas,MIA,FS,"$1,797,000"
Chris Hubbard,PIT,RT,"$1,797,000"
Damien Williams,MIA,RB,"$1,797,000"
Russell Bodine,CIN,C,"$1,797,000"
John Brown,ARI,WR,"$1,797,000"
Justin Ellis,OAK,DT,"$1,797,000"
Travis Carrie,OAK,CB,"$1,797,000"
Denico Autry,OAK,DE,"$1,797,000"
Richard Rodgers,GB,TE,"$1,797,000"
Travis Swanson,DET,C,"$1,797,000"
Nevin Lawson,DET,CB,"$1,797,000"
Aaron Lynch,SF,DE,"$1,797,000"
Spencer Long,WAS,C,"$1,797,000"
Bashaud Breeland,WAS,CB,"$1,797,000"
Shamar Stephen,MIN,DT,"$1,797,000"
Will Compton,WAS,ILB,"$1,797,000"
Preston Brown,BUF,ILB,"$1,797,000"
E.J. Gaines,BUF,CB,"$1,797,000"
Kevin Pamphile,TB,G,"$1,797,000"
Anthony Hitchens,DAL,ILB,"$1,797,000"
Dominique Easley,LAR,DT,"$1,797,000"
Aaron Colvin,JAC,CB,"$1,797,000"
Donte Moncrief,IND,WR,"$1,797,000"
Michael Schofield,LAC,RT,"$1,797,000"
Korey Toomer,LAC,ILB,"$1,797,000"
Matt Moore,MIA,QB,"$1,775,000"
Corey Graham,PHI,FS,"$1,775,000"
Cody Davis,LAR,FS,"$1,761,111"
Vic Beasley,ATL,DE,"$1,752,748"
Jared Crick,DEN,DE,"$1,750,000"
Daren Bates,TEN,ILB,"$1,750,000"
Derek Anderson,CAR,QB,"$1,750,000"
Marshall Newhouse,OAK,RT,"$1,750,000"
Aldon Smith,OAK,OLB,"$1,750,000"
Mark Sanchez,CHI,QB,"$1,750,000"
Nick Folk,TB,K,"$1,750,000"
Scott Tolzien,IND,QB,"$1,750,000"
Derek Newton,HOU,RT,"$1,750,000"
Tanoh Kpassagnon,KC,DE,"$1,747,707"
Ereck Flowers,NYG,RT,"$1,743,338"
Kyle Fuller,CHI,CB,"$1,740,955"
Andy Lee,ARI,P,"$1,725,000"
Chidobe Awuzie,DAL,CB,"$1,720,336"
Jared Goff,LAR,QB,"$1,719,894"
Marcus Cannon,NE,RT,"$1,718,750"
Ryan Shazier,PIT,ILB,"$1,716,438"
Chance Warmack,PHI,G,"$1,713,125"
Alfred Morris,DAL,RB,"$1,700,000"
Jacquizz Rodgers,TB,RB,"$1,700,000"
Todd Gurley,LAR,RB,"$1,691,653"
Jay Prosch,HOU,FB,"$1,690,000"
Tyvon Branch,ARI,SS,"$1,687,500"
Josh Jones,GB,S,"$1,683,846"
Danny Amendola,NE,WR,"$1,681,250"
Charles Johnson,CAR,WR,"$1,675,000"
Zach Kerr,DEN,DE,"$1,671,875"
Carson Wentz,PHI,QB,"$1,662,561"
Dion Dawkins,BUF,T,"$1,647,356"
Zack Martin,DAL,G,"$1,642,882"
JuJu Smith-Schuster,PIT,WR,"$1,629,123"
Taylor Moton,CAR,T,"$1,629,110"
Stephen Paea,DAL,DT,"$1,625,000"
C.J. Mosley,BAL,ILB,"$1,618,365"
Dontrelle Inman,CHI,WR,"$1,615,290"
Quinton Dunbar,WAS,CB,"$1,615,000"
Trae Waynes,MIN,CB,"$1,611,761"
Jamize Olawale,OAK,FB,"$1,600,000"
Michael Hoomanawanui,NO,TE,"$1,600,000"
Senio Kelemete,NO,G,"$1,600,000"
Neiko Thorpe,SEA,CB,"$1,587,500"
Ja'Wuan James,MIA,RT,"$1,569,327"
Brandin Cooks,NE,WR,"$1,563,198"
HaHa Clinton-Dix,GB,FS,"$1,557,068"
Dee Ford,KC,OLB,"$1,532,568"
James Develin,NE,FB,"$1,525,000"
Mike Windt,LAC,LS,"$1,520,000"
Michael Wilhoite,SEA,ILB,"$1,518,750"
Jalen Ramsey,JAC,CB,"$1,511,409"
Nick Sundberg,WAS,LS,"$1,510,000"
Darqueze Dennard,CIN,CB,"$1,508,032"
Phillip Supernaw,TEN,TE,"$1,500,000"
Wes Horton,CAR,DE,"$1,500,000"
Benson Mayowa,DAL,DE,"$1,500,000"
Christian Jones,CHI,ILB,"$1,500,000"
Ethan Westbrooks,LAR,DE,"$1,500,000"
Mychal Rivera,JAC,TE,"$1,500,000"
Danny Shelton,CLE,DT,"$1,498,970"
Jason Verrett,LAC,CB,"$1,495,773"
Theo Riddick,DET,RB,"$1,475,000"
Deone Bucannon,ARI,ILB,"$1,471,255"
Jeff Heath,DAL,FS,"$1,471,000"
Andrus Peat,NO,G,"$1,470,773"
Charley Hughlett,CLE,LS,"$1,465,000"
Robert Golden,PIT,FS,"$1,465,000"
Brock Coyle,SF,ILB,"$1,450,000"
Colton Schmidt,BUF,P,"$1,450,000"
Larry Ogunjobi,CLE,DT,"$1,446,564"
Ahkello Witherspoon,SF,CB,"$1,438,572"
Alvin Kamara,NO,RB,"$1,437,772"
Evander Hood,WAS,DE,"$1,434,375"
Dawuane Smoot,JAC,DE,"$1,429,160"
Joe Berger,MIN,G,"$1,425,000"
DeVante Parker,MIA,WR,"$1,423,776"
Cooper Kupp,LAR,WR,"$1,419,760"
Matthew Slater,NE,WR,"$1,418,750"
Lance Dunbar,LAR,RB,"$1,406,248"
Melvin Gordon,LAC,RB,"$1,404,980"
Pat Elflein,MIN,C,"$1,401,840"
Ryan Allen,NE,P,"$1,400,000"
Dion Lewis,NE,RB,"$1,400,000"
Tavon Wilson,DET,SS,"$1,400,000"
Craig Robertson,NO,ILB,"$1,400,000"
Nathan Stupar,NO,OLB,"$1,400,000"
Daniel Kilgore,SF,C,"$1,400,000"
Brandon Fusco,SF,G,"$1,400,000"
Jimmie Ward,SF,FS,"$1,389,890"
Dan Feeney,LAC,G,"$1,389,632"
Ronnie Stanley,BAL,LT,"$1,381,106"
Taywan Taylor,TEN,WR,"$1,381,012"
Jordan Willis,CIN,DE,"$1,369,400"
Bradley Roby,DEN,CB,"$1,368,072"
Chris Wormley,BAL,DT,"$1,363,643"
Harry Douglas,TEN,WR,"$1,356,250"
Teddy Bridgewater,MIN,QB,"$1,354,804"
Duke Riley,ATL,LB,"$1,354,752"
Fozzy Whittaker,CAR,RB,"$1,350,000"
Demetrius Harris,KC,TE,"$1,350,000"
Kevin Johnson,HOU,CB,"$1,348,583"
Arik Armstead,SF,DE,"$1,329,785"
Spencer Ware,KC,RB,"$1,325,000"
Tim Williams,BAL,OLB,"$1,321,680"
Tyler Bray,KC,QB,"$1,318,750"
Tarell Basham,IND,OLB,"$1,300,856"
Johnson Bademosi,NE,CB,"$1,300,000"
Brad Wing,NYG,P,"$1,300,000"
Zak DeOssie,NYG,LS,"$1,300,000"
Anthony Levine,BAL,ILB,"$1,300,000"
Eric Kush,CHI,G,"$1,300,000"
LaRoy Reynolds,ATL,ILB,"$1,300,000"
Cameron Erving,KC,G,"$1,292,188"
Fabian Moreau,WAS,CB,"$1,290,392"
Nelson Agholor,PHI,WR,"$1,287,489"
ArDarius Stewart,NYJ,WR,"$1,286,432"
Cedric Ogbuehi,CIN,LT,"$1,282,789"
Dennis Kelly,TEN,RT,"$1,280,000"
DeForest Buckner,SF,DT,"$1,276,863"
Jaron Brown,ARI,WR,"$1,275,000"
Cornellius Carradine,SF,DE,"$1,275,000"
Bud Dupree,PIT,OLB,"$1,273,390"
Shane Ray,DEN,OLB,"$1,263,991"
Chris Godwin,TB,WR,"$1,257,164"
Tank Carder,CLE,ILB,"$1,250,000"
Benjamin Watson,BAL,TE,"$1,250,000"
Anthony Sherman,KC,FB,"$1,250,000"
Tress Way,WAS,P,"$1,250,000"
Chris Maragos,PHI,FS,"$1,250,000"
Donnie Jones,PHI,P,"$1,250,000"
LeGarrette Blount,PHI,RB,"$1,250,000"
Kyle Wilber,DAL,OLB,"$1,250,000"
D.J. Humphries,ARI,LT,"$1,245,192"
Kareem Hunt,KC,RB,"$1,240,952"
Alex Anzalone,NO,OLB,"$1,240,121"
Orleans Darkwa,NYG,RB,"$1,237,500"
Daeshon Hall,CAR,DE,"$1,237,274"
Shaq Thompson,CAR,OLB,"$1,235,793"
Davis Webb,NYG,QB,"$1,231,420"
Marcus Peters,KC,CB,"$1,229,446"
Breshad Perriman,BAL,WR,"$1,226,392"
Eddie Vanderdoes,OAK,DT,"$1,226,212"
Colin Jones,CAR,FS,"$1,225,000"
Montravius Adams,GB,DT,"$1,224,776"
Shaquill Griffin,SEA,CB,"$1,223,620"
John Johnson,LAR,SS,"$1,222,752"
Jourdan Lewis,DAL,CB,"$1,218,428"
Byron Jones,DAL,CB,"$1,216,995"
Koa Misi,MIA,OLB,"$1,215,625"
Robert Turbin,IND,RB,"$1,212,500"
Laken Tomlinson,SF,G,"$1,212,296"
Deshawn Shead,SEA,FS,"$1,200,000"
James Hurst,BAL,RT,"$1,200,000"
Darrius Heyward-Bey,PIT,WR,"$1,200,000"
Coty Sensabaugh,PIT,CB,"$1,200,000"
Nate Palmer,TEN,ILB,"$1,200,000"
Delano Hill,SEA,S,"$1,192,476"
Frank Zombo,KC,OLB,"$1,190,000"
Geno Smith,NYG,QB,"$1,187,500"
Kenny Golladay,DET,WR,"$1,183,824"
D'Onta Foreman,HOU,RB,"$1,183,187"
Xavier Su'a-Filo,HOU,G,"$1,177,036"
Phillip Dorsett,NE,WR,"$1,174,583"
Jack Conklin,TEN,RT,"$1,172,621"
Brendan Langley,DEN,CB,"$1,171,288"
Amara Darboh,SEA,WR,"$1,171,288"
Nazair Jones,SEA,DT,"$1,171,288"
Jonnu Smith,TEN,TE,"$1,171,288"
Cordrea Tankersley,MIA,CB,"$1,171,288"
Chad Williams,ARI,WR,"$1,171,288"
Trey Hendrickson,NO,DE,"$1,171,288"
C.J. Beathard,SF,QB,"$1,171,288"
Rasul Douglas,PHI,CB,"$1,171,288"
Kendell Beckwith,TB,OLB,"$1,171,288"
DeMarcus Lawrence,DAL,DE,"$1,170,907"
Leonard Floyd,CHI,OLB,"$1,167,403"
Carlos Henderson,DEN,WR,"$1,165,984"
Kyle Love,CAR,DT,"$1,160,000"
James Conner,PIT,RB,"$1,157,523"
Damarious Randall,GB,FS,"$1,154,612"
Michael Campanaro,BAL,WR,"$1,153,125"
Derek Rivers,NE,OLB,"$1,150,896"
Chris Banjo,NO,SS,"$1,150,000"
Ryan Griffin,TB,QB,"$1,150,000"
Nate Ebner,NE,FS,"$1,145,308"
Jaleel Johnson,MIN,DT,"$1,143,355"
Tedric Thompson,SEA,S,"$1,137,004"
Antonio Garcia,NE,T,"$1,134,152"
Sherrick McManis,CHI,CB,"$1,131,250"
Courtney Upshaw,ATL,DT,"$1,131,250"
Eddie Jackson,CHI,S,"$1,130,797"
Rayshawn Jenkins,LAC,S,"$1,127,209"
Malcom Brown,NE,DT,"$1,127,112"
Marqise Lee,JAC,WR,"$1,125,549"
Cameron Sutton,PIT,CB,"$1,125,416"
LaAdrian Waddle,NE,RT,"$1,125,000"
James Winchester,KC,LS,"$1,125,000"
Samaje Perine,WAS,RB,"$1,124,781"
Carl Lawson,CIN,OLB,"$1,117,614"
Eddie Pleasant,HOU,FS,"$1,114,000"
Josh Reynolds,LAR,WR,"$1,113,021"
LaMarcus Joyner,LAR,FS,"$1,105,934"
Quinton Spain,TEN,G,"$1,104,782"
Vince Biegel,GB,OLB,"$1,103,680"
Mack Hollins,PHI,WR,"$1,100,668"
Tarik Cohen,CHI,RB,"$1,100,658"
Blair Walsh,SEA,K,"$1,100,000"
Ross Cockrell,NYG,CB,"$1,100,000"
DeAngelo Hall,WAS,CB,"$1,100,000"
Vladimir Ducasse,BUF,G,"$1,100,000"
Sealver Siliga,TB,DT,"$1,100,000"
L.P. Ladouceur,DAL,LS,"$1,100,000"
Brice Butler,DAL,WR,"$1,100,000"
Ben Gedeon,MIN,ILB,"$1,098,147"
Jordan Matthews,BUF,WR,"$1,094,900"
Vernon Hargreaves,TB,CB,"$1,094,439"
Clark Harris,CIN,LS,"$1,090,000"
Cedric Peerman,CIN,RB,"$1,087,500"
Weston Richburg,NYG,C,"$1,085,093"
Jalen Reeves-Maybin,DET,OLB,"$1,083,887"
Frostee Rucker,ARI,DT,"$1,080,000"
Jon Condo,OAK,LS,"$1,080,000"
Don Muhlbach,DET,LS,"$1,080,000"
Samson Ebukam,LAR,OLB,"$1,078,082"
Eric Weems,TEN,WR,"$1,075,000"
Shareece Wright,BUF,CB,"$1,075,000"
Eli Apple,NYG,CB,"$1,071,757"
Montae Nicholson,WAS,S,"$1,070,127"
Michael Roberts,DET,TE,"$1,068,136"
Joshua Dobbs,PIT,QB,"$1,064,124"
Paul Richardson,SEA,WR,"$1,062,659"
Dede Westbrook,JAC,WR,"$1,059,098"
Michael Floyd,MIN,WR,"$1,058,933"
Josh Malone,CIN,WR,"$1,058,528"
Kevin Byard,TEN,FS,"$1,052,221"
Julie'n Davenport,HOU,T,"$1,051,420"
David Sharpe,OAK,T,"$1,051,415"
Caleb Sturgis,PHI,K,"$1,050,000"
Deatrich Wise,NE,DE,"$1,040,880"
Derek Carrier,LAR,TE,"$1,037,500"
Sheldon Rankins,NO,DT,"$1,031,893"
Jamaal Williams,GB,RB,"$1,030,992"
Ryan Switzer,DAL,WR,"$1,030,987"
Ezekiel Elliott,DAL,RB,"$1,025,186"
MarQueis Gray,MIA,TE,"$1,025,000"
Don Jones,SF,FS,"$1,025,000"
Daryl Williams,CAR,RT,"$1,020,427"
Sean Harlow,ATL,G,"$1,019,304"
Laremy Tunsil,MIA,LT,"$1,016,257"
Tyler Shatley,JAC,G,"$1,015,000"
Shaq Mason,NE,G,"$1,014,639"
Austin Seferian-Jenkins,NYJ,TE,"$1,011,690"
Ricardo Allen,ATL,SS,"$1,011,136"
Wes Schweitzer,ATL,G,"$1,006,065"
Stephone Anthony,MIA,OLB,"$1,004,015"
Jon Ryan,SEA,P,"$1,000,000"
Albert McClellan,BAL,OLB,"$1,000,000"
Beau Brinkley,TEN,LS,"$1,000,000"
Kyle Nelson,SF,LS,"$1,000,000"
Darren Fells,DET,TE,"$1,000,000"
Mitch Unrein,CHI,DE,"$1,000,000"
Kellen Clemens,LAC,QB,"$1,000,000"
John Sullivan,LAR,C,"$999,999"
Jalen Mills,PHI,S,"$997,440"
Jesse James,PIT,TE,"$993,793"
Jeremiah Attaochu,LAC,OLB,"$993,150"
Landon Collins,NYG,FS,"$991,415"
Karl Joseph,OAK,SS,"$990,196"
Marcus Smith,SEA,DE,"$990,000"
Mike Pennel,NYJ,DE,"$990,000"
Donovan Smith,TB,LT,"$986,715"
Matt Paradis,DEN,C,"$986,703"
James Bradberry,CAR,CB,"$983,835"
Mario Edwards,OAK,DE,"$982,015"
Andrew Hawkins,NE,WR,"$980,000"
Alterraun Verner,MIA,CB,"$980,000"
John Denney,MIA,LS,"$980,000"
Tramaine Brock,MIN,CB,"$980,000"
Ramon Humber,BUF,OLB,"$980,000"
Mike Tolbert,BUF,FB,"$980,000"
Brandon Tate,BUF,WR,"$980,000"
Corey Coleman,CLE,WR,"$979,773"
Anthony Brown,DAL,CB,"$977,690"
Joe Williams,SF,RB,"$977,384"
Nico Siragusa,BAL,G,"$977,379"
Oday Aboushi,SEA,G,"$975,000"
Don Carey,DET,SS,"$975,000"
Ryan Davis,BUF,DE,"$975,000"
Arrelious Benn,JAC,WR,"$975,000"
T.J. Yeldon,JAC,RB,"$972,617"
Devin Smith,NYJ,WR,"$968,857"
Troy Niklas,ARI,TE,"$968,632"
Preston Smith,WAS,OLB,"$960,395"
Howard Wilson,CLE,CB,"$955,004"
Eddie Goldman,CHI,DT,"$951,938"
John Wetzel,ARI,RT,"$951,753"
Taylor Decker,DET,T,"$948,499"
Joe Thuney,NE,G,"$948,108"
Dak Prescott,DAL,QB,"$941,006"
Trevor Williams,LAC,CB,"$941,006"
Keanu Neal,ATL,FS,"$938,075"
Devin Funchess,CAR,WR,"$936,900"
Blaine Gabbert,ARI,QB,"$935,000"
Graham Glasgow,DET,G,"$932,849"
Jeremy Hill,CIN,RB,"$931,855"
Donnel Pumphrey,PHI,RB,"$930,761"
Spencer Pulley,LAC,C,"$927,832"
Cody Latimer,DEN,WR,"$925,725"
Ryan Kelly,IND,C,"$925,045"
Blake Martinez,GB,ILB,"$924,390"
Carlos Hyde,SF,RB,"$922,047"
Benardrick McKinney,HOU,ILB,"$920,921"
Shaq Lawson,BUF,DE,"$917,226"
Darron Lee,NYJ,ILB,"$914,620"
Ken Crawley,NO,CB,"$914,349"
Hau'oli Kikaha,NO,OLB,"$913,755"
Will Fuller,HOU,WR,"$912,014"
Halapoulivaati Vaitai,PHI,T,"$909,738"
Jack Mewhort,IND,G,"$907,337"
Josh Doctson,WAS,WR,"$906,802"
Justin Hunter,PIT,WR,"$905,000"
Eric Kendricks,MIN,ILB,"$903,720"
Tyler Larsen,CAR,C,"$903,243"
Laquon Treadwell,MIN,WR,"$901,590"
Morgan Cox,BAL,LS,"$900,000"
Sam Young,MIA,LT,"$900,000"
J.J. Jansen,CAR,LS,"$900,000"
Chase Daniel,NO,QB,"$900,000"
Clay Harbor,NO,TE,"$900,000"
Colt Anderson,BUF,SS,"$900,000"
Joe Webb,BUF,QB,"$900,000"
Chandler Catanzaro,NYJ,K,"$900,000"
Garrison Sanborn,TB,LS,"$900,000"
Tre Boston,LAC,FS,"$900,000"
Jon Weeks,HOU,LS,"$900,000"
Allen Robinson,JAC,WR,"$898,755"
Matthias Farley,IND,SS,"$898,069"
Jarvis Landry,MIA,WR,"$893,852"
Jaquiski Tartt,SF,FS,"$892,910"
William Jackson,CIN,CB,"$891,166"
Will Parks,DEN,S,"$888,586"
Artie Burns,PIT,CB,"$885,954"
De'Vondre Campbell,ATL,OLB,"$885,298"
Marlon Mack,IND,RB,"$884,648"
