Name,Team,POS,Salary
D.J. Fluker,SD,G,"$1,959,885"
Deion Jones,ATL,ILB,"$1,955,919"
Josh Mauga,KC,ILB,"$1,950,000"
Ted Ginn Jr.,CAR,WR,"$1,925,000"
Jake Matthews,ATL,LT,"$1,913,591"
Arthur Jones,IND,DT,"$1,911,764"
Corey Peters,ARI,DT,"$1,900,000"
Michael Hoomanawanui,NO,TE,"$1,900,000"
Stephen Paea,CLE,DT,"$1,900,000"
Rhett Ellison,MIN,TE,"$1,898,305"
Jaron Brown,ARI,WR,"$1,895,882"
Su'a Cravens,WAS,S,"$1,872,522"
Tress Way,WAS,P,"$1,850,000"
Alvin Bailey,CLE,G,"$1,843,136"
Mackensie Alexander,MIN,CB,"$1,832,539"
Mike Tolbert,CAR,FB,"$1,825,000"
D.J. Hayden,OAK,CB,"$1,812,777"
Allen Barbre,PHI,G,"$1,800,000"
Shane Lechler,HOU,P,"$1,800,000"
Alfred Morris,DAL,RB,"$1,800,000"
Vonn Bell,NO,SS,"$1,782,164"
Matt Moore,MIA,QB,"$1,775,000"
Logan Ryan,NE,CB,"$1,756,433"
Mike Evans,TB,WR,"$1,750,137"
Jerraud Powers,BAL,CB,"$1,750,000"
Sean Lissemore,SD,DT,"$1,750,000"
Brian Quick,LAR,WR,"$1,750,000"
Nick Foles,KC,QB,"$1,750,000"
Scott Tolzien,IND,QB,"$1,750,000"
Karl Klug,TEN,DT,"$1,750,000"
Josh Kline,TEN,G,"$1,750,000"
Lane Taylor,GB,G,"$1,750,000"
Gary Barnidge,CLE,TE,"$1,750,000"
Brandon Myers,TB,TE,"$1,750,000"
Bryan Anger,TB,P,"$1,750,000"
Matt Schaub,ATL,QB,"$1,750,000"
Tyler Boyd,CIN,WR,"$1,747,432"
Duron Harmon,NE,SS,"$1,731,143"
Cody Whitehair,CHI,G,"$1,722,412"
Tim Lelito,NO,G,"$1,716,240"
Star Lotulelei,CAR,DT,"$1,714,704"
Zach Line,MIN,FB,"$1,709,137"
Sherrick McManis,CHI,CB,"$1,700,000"
Britton Colquitt,CLE,P,"$1,700,000"
Rolando McClain,DAL,ILB,"$1,683,823"
T.J. Green,IND,S,"$1,680,719"
Sheldon Richardson,NYJ,DT,"$1,671,530"
Ricky Wagner,BAL,RT,"$1,671,000"
Jelani Jenkins,MIA,OLB,"$1,671,000"
Dion Sims,MIA,TE,"$1,671,000"
Kenny Stills,MIA,WR,"$1,671,000"
Bennie Logan,PHI,DT,"$1,671,000"
T.J. McDonald,LAR,FS,"$1,671,000"
Benny Cunningham,LAR,RB,"$1,671,000"
Luke Willson,SEA,TE,"$1,671,000"
Alex Okafor,ARI,DE,"$1,671,000"
Andre Ellington,ARI,RB,"$1,671,000"
Tony Jefferson,ARI,SS,"$1,671,000"
Hugh Thornton,IND,G,"$1,671,000"
D.J. Swearinger,ARI,FS,"$1,671,000"
Jack Doyle,IND,TE,"$1,671,000"
Brian Schwenke,TEN,C,"$1,671,000"
A.J. Bouye,HOU,CB,"$1,671,000"
John Simon,HOU,OLB,"$1,671,000"
Micah Hyde,GB,SS,"$1,671,000"
Larry Warford,DET,G,"$1,671,000"
Brian Winters,NYJ,G,"$1,671,000"
Markus Wheaton,PIT,WR,"$1,671,000"
Larry Donnell,NYG,TE,"$1,671,000"
Mychal Rivera,OAK,TE,"$1,671,000"
Gerald Hodges,SF,OLB,"$1,671,000"
Michael Wilhoite,SF,ILB,"$1,671,000"
Mike Glennon,TB,QB,"$1,671,000"
Akeem Spence,TB,DT,"$1,671,000"
Terrance Williams,DAL,WR,"$1,671,000"
William Gholston,TB,DE,"$1,671,000"
J.J. Wilcox,DAL,FS,"$1,671,000"
Russell Shepard,TB,WR,"$1,671,000"
Austin Pasztor,CLE,T,"$1,671,000"
Terrelle Pryor,CLE,WR,"$1,671,000"
Corbin Bryant,BUF,DT,"$1,671,000"
Jordan Mills,BUF,RT,"$1,671,000"
Levine Toilolo,ATL,TE,"$1,671,000"
Kemal Ishmael,ATL,SS,"$1,671,000"
Marquess Wilson,CHI,WR,"$1,671,000"
Brandon Williams,BAL,DT,"$1,671,000"
Ted Larsen,CHI,G,"$1,650,000"
Darren McFadden,DAL,RB,"$1,643,750"
Anthony Barr,MIN,OLB,"$1,638,303"
Matthew Slater,NE,WR,"$1,628,277"
Spencer Ware,KC,RB,"$1,625,000"
Charcandrick West,KC,RB,"$1,625,000"
Sean Davis,PIT,SS,"$1,622,342"
E.J. Manuel,BUF,QB,"$1,616,632"
Cyrus Jones,NE,CB,"$1,610,871"
Mike Harris,MIN,G,"$1,600,000"
Luke Stocker,TB,TE,"$1,600,000"
Roberto Aguayo,TB,K,"$1,597,322"
Jarvis Jones,PIT,OLB,"$1,592,115"
J.J. Jansen,CAR,LS,"$1,585,000"
Eric Reid,SF,SS,"$1,561,464"
Danny Amendola,NE,WR,"$1,555,100"
Ron Brooks,PHI,CB,"$1,550,000"
Marshall Newhouse,NYG,RT,"$1,550,000"
Justin Pugh,NYG,G,"$1,543,077"
Marcus Mariota,TEN,QB,"$1,535,635"
Eric Ebron,DET,TE,"$1,533,558"
J.T. Thomas,NYG,OLB,"$1,531,260"
Xavier Rhodes,MIN,CB,"$1,530,973"
Tyler Eifert,CIN,TE,"$1,530,818"
James Bradberry,CAR,CB,"$1,530,608"
Joe Thuney,NE,G,"$1,528,634"
Desmond Trufant,ATL,CB,"$1,518,558"
Adam Gotsis,DEN,DE,"$1,513,930"
Sharrif Floyd,MIN,DT,"$1,506,300"
Dante Fowler Jr.,JAC,DE,"$1,502,739"
LeGarrette Blount,NE,RB,"$1,500,609"
Ryan Mallett,BAL,QB,"$1,500,000"
Albert McClellan,BAL,OLB,"$1,500,000"
Jermon Bushrod,MIA,G,"$1,500,000"
Morgan Cox,BAL,LS,"$1,500,000"
Matt Slauson,SD,G,"$1,500,000"
Anthony Sherman,KC,FB,"$1,500,000"
Chris Johnson,ARI,RB,"$1,500,000"
Rafael Bush,DET,FS,"$1,500,000"
John Jerry,NYG,G,"$1,500,000"
Vance Walker,DEN,DE,"$1,500,000"
Luke McCown,NO,QB,"$1,500,000"
Greg Olsen,CAR,TE,"$1,500,000"
Reggie Bush,BUF,RB,"$1,500,000"
Sean Weatherspoon,ATL,ILB,"$1,468,750"
Amari Cooper,OAK,WR,"$1,465,142"
Taylor Lewan,TEN,LT,"$1,464,091"
Datone Jones,GB,DE,"$1,457,264"
Quintin Demps,HOU,SS,"$1,455,000"
DeAndre Hopkins,HOU,WR,"$1,445,005"
Derek Anderson,CAR,QB,"$1,443,750"
Cordarrelle Patterson,MIN,WR,"$1,443,322"
Sylvester Williams,DEN,DT,"$1,438,875"
Mario Addison,CAR,DE,"$1,400,000"
Frank Zombo,KC,OLB,"$1,400,000"
Darrius Heyward-Bey,PIT,WR,"$1,400,000"
Kendrick Lewis,BAL,FS,"$1,400,000"
Brandon Scherff,WAS,G,"$1,399,347"
Courtney Upshaw,ATL,DT,"$1,381,250"
Senio Kelemete,NO,G,"$1,380,592"
Tyrunn Walker,DET,DT,"$1,378,125"
Chris Hairston,SD,LT,"$1,375,000"
Leon Hall,NYG,CB,"$1,375,000"
"Odell Beckham, Jr.",NYG,WR,"$1,366,018"
Alec Ogletree,LAR,ILB,"$1,363,641"
Frostee Rucker,ARI,DT,"$1,353,125"
Demetrius Harris,KC,TE,"$1,350,000"
Kevin Byard,TEN,FS,"$1,347,060"
Aaron Donald,LAR,DT,"$1,341,500"
Carl Nassib,CLE,DE,"$1,339,752"
Jon Dorenbos,PHI,LS,"$1,335,000"
Maliek Collins,DAL,DT,"$1,331,152"
Matt Elam,BAL,SS,"$1,327,773"
Brandon Weeden,HOU,QB,"$1,325,000"
Will Redmond,SF,CB,"$1,322,556"
Yannick Ngakoue,JAC,DE,"$1,306,176"
Cody Davis,LAR,FS,"$1,305,555"
Kendall Fuller,WAS,CB,"$1,302,246"
Kyle Fuller,CHI,CB,"$1,300,637"
Antwon Blake,TEN,CB,"$1,300,000"
Tavon Wilson,DET,SS,"$1,300,000"
Andrew Gachkar,DAL,OLB,"$1,300,000"
Michael Floyd,NE,WR,"$1,293,245"
Kenny Vaccaro,NO,SS,"$1,292,495"
Darian Thompson,NYG,FS,"$1,287,136"
Max Tuerk,SD,C,"$1,286,724"
Ryan Shazier,PIT,ILB,"$1,284,292"
Leonard Williams,NYJ,DE,"$1,281,858"
Jonathan Bullard,CHI,DE,"$1,276,520"
Mason Foster,WAS,ILB,"$1,275,000"
Kenyan Drake,MIA,RB,"$1,271,260"
Mitch Unrein,CHI,DE,"$1,260,000"
Nate Ebner,NE,FS,"$1,254,219"
Kraig Urbik,MIA,G,"$1,250,000"
Gino Gradkowski,CAR,C,"$1,250,000"
Greg Zuerlein,LAR,K,"$1,250,000"
Erin Henderson,NYJ,ILB,"$1,250,000"
James Harrison,PIT,OLB,"$1,250,000"
Desmond Bryant,CLE,DE,"$1,250,000"
Niles Paul,WAS,TE,"$1,250,000"
Tank Carder,CLE,ILB,"$1,250,000"
Zach Brown,BUF,ILB,"$1,250,000"
Shilique Calhoun,OAK,OLB,"$1,240,132"
Brandin Cooks,NO,WR,"$1,239,182"
Shon Coleman,CLE,T,"$1,237,536"
Zack Martin,DAL,G,"$1,235,255"
Darrell Stuckey,SD,FS,"$1,235,000"
Daryl Worley,CAR,CB,"$1,233,684"
Pat Sims,CIN,DT,"$1,225,000"
Will Johnson,NYG,FB,"$1,225,000"
Nickell Robey-Coleman,BUF,CB,"$1,225,000"
Austin Hooper,ATL,TE,"$1,223,428"
C.J. Mosley,BAL,ILB,"$1,218,910"
Ryan Allen,NE,P,"$1,214,734"
Isaac Seumalo,PHI,G,"$1,213,864"
Kevin McDermott,MIN,LS,"$1,208,714"
Adolphus Washington,BUF,DT,"$1,204,296"
Stefan Charles,DET,DT,"$1,200,000"
Cody Wallace,PIT,C,"$1,200,000"
Ray-Ray Armstrong,SF,OLB,"$1,200,000"
Chris Jones,DAL,P,"$1,200,000"
Calvin Pryor,NYJ,FS,"$1,198,478"
Marcus Easley,BUF,WR,"$1,196,647"
Vincent Valentine,NE,DT,"$1,189,423"
Ja'Wuan James,MIA,RT,"$1,186,218"
Don Carey,DET,SS,"$1,185,000"
Lance Dunbar,DAL,RB,"$1,184,375"
Le'Raven Clark,IND,RT,"$1,183,732"
Mark Herzlich,NYG,OLB,"$1,181,250"
HaHa Clinton-Dix,GB,FS,"$1,178,046"
Bronson Kaufusi,BAL,DE,"$1,178,016"
Dak Prescott,DAL,QB,"$1,176,937"
Malcolm Mitchell,NE,WR,"$1,176,691"
Jordan Jenkins,NYJ,OLB,"$1,173,920"
Roman Harper,NO,SS,"$1,164,669"
Dee Ford,KC,OLB,"$1,161,700"
Braxton Miller,HOU,WR,"$1,159,103"
John Cyprien,JAC,SS,"$1,150,788"
Will Blackmon,WAS,CB,"$1,150,493"
Leonte Carroo,MIA,WR,"$1,150,388"
Taiwan Jones,OAK,RB,"$1,150,000"
Nick Vigil,CIN,OLB,"$1,145,629"
Darqueze Dennard,CIN,CB,"$1,145,355"
Kyler Fackrell,GB,OLB,"$1,144,048"
Javon Hargrave,PIT,DT,"$1,143,256"
C.J. Prosise,SEA,RB,"$1,142,464"
Jason Verrett,SD,CB,"$1,137,182"
Marcus Smith,PHI,DE,"$1,129,008"
LaAdrian Waddle,NE,RT,"$1,127,238"
Brandon Williams,ARI,CB,"$1,122,695"
Deone Bucannon,ARI,ILB,"$1,120,837"
Jahri Evans,NO,G,"$1,120,461"
Benjamin Ijalana,NYJ,RT,"$1,117,000"
Kelvin Benjamin,CAR,WR,"$1,116,750"
John Denney,MIA,LS,"$1,115,000"
Nick Bellore,SF,ILB,"$1,115,000"
Cody Kessler,CLE,QB,"$1,114,788"
Manti Te'o,SD,ILB,"$1,110,330"
Nick Vannett,SEA,TE,"$1,106,880"
David Onyemata,NO,DT,"$1,104,903"
Zak DeOssie,NYG,LS,"$1,100,000"
William Beatty,NYG,LT,"$1,100,000"
Brandon Bolden,NE,RB,"$1,100,000"
Jack Crawford,DAL,DE,"$1,100,000"
Rees Odhiambo,SEA,T,"$1,095,420"
Graham Glasgow,DET,G,"$1,095,420"
Justin Simmons,DEN,SS,"$1,095,420"
Vic Beasley,ATL,DE,"$1,093,874"
Eric Winston,CIN,RT,"$1,090,000"
Geno Smith,NYJ,QB,"$1,089,491"
Ereck Flowers,NYG,RT,"$1,089,169"
Darryl Tapp,NO,DE,"$1,084,944"
Joe Schobert,CLE,OLB,"$1,083,956"
John Kuhn,NO,FB,"$1,082,678"
Jacoby Brissett,NE,QB,"$1,082,461"
Evander Hood,WAS,DE,"$1,074,258"
Trae Waynes,MIN,CB,"$1,071,733"
Connor Cook,OAK,QB,"$1,069,890"
Robert Woods,BUF,WR,"$1,068,650"
Jimmie Ward,SF,FS,"$1,066,594"
Kellen Clemens,SD,QB,"$1,065,000"
Don Muhlbach,DET,LS,"$1,065,000"
Dan Orlovsky,DET,QB,"$1,065,000"
Greg Warren,PIT,LS,"$1,065,000"
Joshua Perry,SD,ILB,"$1,064,084"
Todd Gurley,LAR,RB,"$1,063,326"
Menelik Watson,OAK,RT,"$1,058,844"
Sheldon Day,JAC,DT,"$1,058,410"
Tavon Young,BAL,CB,"$1,055,130"
Parker Ehinger,KC,G,"$1,052,910"
Kevin White,CHI,WR,"$1,052,505"
Bradley Roby,DEN,CB,"$1,052,048"
L.P. Ladouceur,DAL,LS,"$1,050,000"
Eric Murray,KC,CB,"$1,049,803"
Chris Moore,BAL,WR,"$1,046,360"
Teddy Bridgewater,MIN,QB,"$1,042,682"
Ryan Smith,TB,CB,"$1,042,161"
Kawann Short,CAR,DT,"$1,036,313"
Eddie Pleasant,HOU,FS,"$1,036,000"
B.J. Goodson,NYG,ILB,"$1,032,207"
Tyler Higbee,LAR,TE,"$1,030,860"
Miles Killebrew,DET,S,"$1,028,564"
Nick Kwiatkoski,CHI,ILB,"$1,025,120"
Cullen Jenkins,WAS,DE,"$1,019,281"
Ricardo Louis,CLE,WR,"$1,017,850"
Andrus Peat,NO,G,"$1,016,528"
De'Vondre Campbell,ATL,OLB,"$1,015,528"
Daniel Kilgore,SF,C,"$1,012,500"
Hassan Ridgeway,IND,DE,"$1,010,222"
Keith Tandy,TB,FS,"$1,010,000"
Kedric Golston,WAS,DT,"$1,005,000"
Pharoh Cooper,LAR,WR,"$1,004,666"
Kevin Minter,ARI,ILB,"$1,003,667"
Juston Burris,NYJ,CB,"$1,001,131"
Dwight Freeney,ATL,OLB,"$1,000,000"
Patrick Lewis,BUF,C,"$1,000,000"
Lawrence Guy,BAL,DE,"$1,000,000"
Anthony Levine,BAL,ILB,"$1,000,000"
Michael Morgan,SEA,OLB,"$1,000,000"
Bradley Sowell,SEA,LT,"$1,000,000"
Jon Condo,OAK,LS,"$1,000,000"
Nick Sundberg,WAS,LS,"$1,000,000"
Andrew Hawkins,CLE,WR,"$1,000,000"
Terrell McClain,DAL,DE,"$1,000,000"
Tyler Ervin,HOU,RB,"$997,569"
Jah Reid,KC,RT,"$993,750"
Kiko Alonso,MIA,OLB,"$991,418"
Cedric Peerman,CIN,RB,"$991,250"
LaDarius Gunter,GB,CB,"$985,487"
Tony McDaniel,SEA,DT,"$985,000"
Gavin Escobar,DAL,TE,"$979,158"
Telvin Smith,JAC,OLB,"$979,157"
Deon Bush,CHI,S,"$976,218"
Sterling Moore,NO,CB,"$973,401"
Cecil Shorts,TB,WR,"$971,875"
Charles Tapper,DAL,DE,"$971,525"
Antonio Morrison,IND,ILB,"$969,906"
Malcolm Butler,NE,CB,"$968,881"
Joe Haeg,IND,G,"$968,410"
Demarcus Robinson,KC,WR,"$967,172"
Danny Shelton,CLE,DT,"$966,985"
Philip Wheeler,ATL,OLB,"$965,000"
Nick Novak,HOU,K,"$965,000"
Kellen Davis,NYJ,TE,"$965,000"
Jamarca Sanford,NO,SS,"$965,000"
Justin Durant,DAL,OLB,"$965,000"
Deiondre' Hall,CHI,CB,"$960,891"
Joe Webb,CAR,QB,"$960,000"
Evan Boehm,ARI,G,"$956,483"
Tony Jerod-Eddie,SF,DE,"$956,250"
Johnathan Hankins,NYG,DT,"$954,639"
David Andrews,NE,C,"$951,343"
Clark Harris,CIN,LS,"$950,000"
Derrick Kindred,CLE,S,"$949,356"
Jon Bostic,DET,ILB,"$942,381"
Alex Lewis,BAL,G,"$941,897"
Adam Thielen,MIN,WR,"$939,639"
Eric Weems,ATL,WR,"$935,000"
Matt Asiata,MIN,RB,"$932,389"
DeVante Parker,MIA,WR,"$929,389"
Audie Cole,MIN,ILB,"$927,043"
Trent Murphy,WAS,OLB,"$926,145"
Xavier Su'a-Filo,HOU,G,"$924,691"
Garrison Sanborn,BUF,LS,"$920,000"
Melvin Gordon,SD,RB,"$919,990"
Joel Bitonio,CLE,G,"$916,518"
Matt Paradis,DEN,C,"$914,807"
Dion Lewis,NE,RB,"$913,189"
Derek Carr,OAK,QB,"$908,346"
Margus Hunt,CIN,DT,"$905,604"
Ra'Shede Hageman,ATL,DE,"$905,077"
Kyle Arrington,BAL,CB,"$900,000"
Teddy Williams,CAR,CB,"$900,000"
Bryan Braman,PHI,OLB,"$900,000"
Beau Brinkley,TEN,LS,"$900,000"
Johnathan Grimes,HOU,RB,"$900,000"
Garrett Reynolds,DET,G,"$900,000"
Derek Carrier,WAS,TE,"$900,000"
Tim Hightower,NO,RB,"$896,437"
Donte Whitner,WAS,SS,"$894,890"
Justin Trattou,MIN,DE,"$892,276"
Kevin Johnson,HOU,CB,"$891,791"
Marqise Lee,JAC,WR,"$890,366"
Lorenzo Alexander,BUF,OLB,"$885,000"
Leger Douzable,BUF,DT,"$885,000"
Ramon Humber,BUF,OLB,"$885,000"
Connor Barth,CHI,K,"$885,000"
Brett Goode,GB,LS,"$885,000"
Mike Jenkins,ARI,CB,"$885,000"
Josh Johnson,NYG,QB,"$885,000"
Arik Armstead,SF,DE,"$882,392"
Jordan Norwood,DEN,WR,"$880,000"
Morgan Moses,WAS,RT,"$877,971"
LaMarcus Joyner,LAR,FS,"$877,289"
Sebastian Vollmer,NE,RT,"$875,000"
Joe Looney,DAL,G,"$875,000"
Percy Harvin,BUF,WR,"$870,882"
Marcus Peters,KC,CB,"$870,643"
Travaris Cadet,NO,RB,"$870,141"
Jordan Matthews,PHI,WR,"$869,934"
Andrew Billings,CIN,DT,"$868,845"
Eddie Lacy,GB,RB,"$867,602"
Cameron Erving,CLE,G,"$863,594"
Jerald Hawkins,PIT,T,"$863,488"
Weston Richburg,NYG,C,"$863,396"
Chase Reynolds,LAR,RB,"$862,500"
Nelson Agholor,PHI,WR,"$861,244"
Patrick DiMarco,ATL,FB,"$860,000"
Shaun Draughn,SF,RB,"$860,000"
Cedric Ogbuehi,CIN,LT,"$858,895"
Cyrus Kouandjio,BUF,RT,"$857,166"
Bud Dupree,PIT,OLB,"$854,195"
Jeremiah Sirles,MIN,G,"$853,540"
Le'Veon Bell,PIT,RB,"$853,147"
Quincy Enunwa,NYJ,WR,"$852,000"
Duke Ihenacho,WAS,SS,"$851,848"
Will Compton,WAS,ILB,"$851,511"
Daren Bates,OAK,ILB,"$850,000"
Shane Ray,DEN,OLB,"$849,496"
Joe Thomas,GB,ILB,"$848,479"
Paul Richardson,SEA,WR,"$848,440"
Malcom Brown,NE,DT,"$846,693"
Wesley Johnson,NYJ,C,"$843,000"
James Develin,NE,FB,"$840,839"
D.J. Humphries,ARI,LT,"$840,096"
Colt Anderson,BUF,SS,"$840,000"
Robert Blanton,BUF,SS,"$840,000"
Sam Acho,CHI,OLB,"$840,000"
Corey White,BUF,CB,"$840,000"
Chris Prosinski,CHI,SS,"$840,000"
Deonte Thompson,CHI,WR,"$840,000"
Spencer Paysinger,MIA,ILB,"$840,000"
Bruce Carter,NYJ,ILB,"$840,000"
Kelvin Sheppard,NYG,ILB,"$840,000"
Bobby Rainey,NYG,RB,"$840,000"
Kyle Wilson,NO,CB,"$840,000"
Greg Toler,WAS,CB,"$840,000"
Stephon Tuitt,PIT,DE,"$839,041"
