Name,Team,POS,Salary
Kelvin Sheppard,MIA,ILB,"$2,000,000 "
Tarell Brown,NE,CB,"$2,000,000 "
Kurt Coleman,CAR,FS,"$1,995,570 "
Kroy Biermann,ATL,OLB,"$1,989,768 "
Ryan Wendell,NE,C,"$1,975,000 "
Rashad Johnson,ARI,FS,"$1,974,891 "
Robert Ayers,NYG,DE,"$1,967,329 "
Jeff Cumberland,NYJ,TE,"$1,952,459 "
Rafael Bush,NO,FS,"$1,951,420 "
Mike Nugent,CIN,K,"$1,950,000 "
Nate Orchard,CLE,OLB,"$1,943,220 "
Matt Prater,DET,K,"$1,937,500 "
Dontari Poe,KC,DT,"$1,933,640 "
Barkevious Mingo,CLE,OLB,"$1,891,091 "
Nickell Robey-Coleman,BUF,CB,"$1,885,000 "
Jordan Phillips,MIA,DT,"$1,868,024 "
John Jerry,NYG,G,"$1,867,467 "
Ramon Foster,PIT,G,"$1,850,000 "
Wallace Gilberry,CIN,DE,"$1,850,000 "
A.J. Hawk,CIN,OLB,"$1,850,000 "
Fletcher Cox,PHI,DT,"$1,836,593 "
Dan Carpenter,BUF,K,"$1,825,000 "
George Iloka,CIN,FS,"$1,815,612 "
Marshall Newhouse,NYG,RT,"$1,797,514 "
Jake Fisher,CIN,LT,"$1,792,833 "
Michael Floyd,ARI,WR,"$1,781,306 "
B.J. Raji,GB,DT,"$1,776,158 "
Rob Havenstein,STL,G,"$1,770,035 "
Khalif Barnes,OAK,LT,"$1,765,749 "
Matt Cassel,DAL,QB,"$1,764,705 "
Donnie Jones,PHI,P,"$1,763,321 "
Jonathan Cooper,ARI,G,"$1,755,185 "
Logan Paulsen,WAS,TE,"$1,750,000 "
Nate Irving,IND,ILB,"$1,750,000 "
Shane Lechler,HOU,P,"$1,750,000 "
Tyrunn Walker,DET,DT,"$1,750,000 "
O'Brien Schofield,ATL,OLB,"$1,748,639 "
Michael Brockers,STL,DT,"$1,727,126 "
Ameer Abdullah,DET,RB,"$1,717,637 "
Bruce Irvin,SEA,OLB,"$1,704,647 "
Dan Bailey,DAL,K,"$1,700,000 "
Markus Golden,ARI,OLB,"$1,691,817 "
Charles Tillman,CAR,CB,"$1,687,500 "
Glenn Dorsey,SF,DE,"$1,670,990 "
Jacob Tamme,ATL,TE,"$1,665,389 "
Demario Davis,NYJ,ILB,"$1,654,011 "
Kraig Urbik,BUF,G,"$1,650,000 "
Coty Sensabaugh,TEN,CB,"$1,647,838 "
Antwon Blake,PIT,CB,"$1,646,049 "
J.R. Sweezy,SEA,G,"$1,645,763 "
Josh Norman,CAR,CB,"$1,645,448 "
Maxx Williams,BAL,TE,"$1,642,446 "
Ben Jones,HOU,C,"$1,640,135 "
Trumaine Johnson,STL,CB,"$1,628,753 "
James Ihedigbo,DET,SS,"$1,625,000 "
Brandon Brooks,HOU,G,"$1,621,798 "
Jared Crick,HOU,DE,"$1,616,187 "
Robert Golden,PIT,FS,"$1,614,310 "
Ali Marpet,TB,C,"$1,612,748 "
William Gay,PIT,CB,"$1,607,605 "
Cory Harkey,STL,FB,"$1,606,775 "
Tavon Austin,STL,WR,"$1,605,835 "
Jim Dray,CLE,TE,"$1,600,000 "
Britton Colquitt,DEN,P,"$1,600,000 "
Andre Holmes,OAK,WR,"$1,598,100 "
Larry Asante,OAK,SS,"$1,595,959 "
Melvin Ingram,SD,OLB,"$1,595,917 "
Sterling Moore,TB,CB,"$1,595,417 "
Brandon Boykin,PIT,CB,"$1,591,229 "
Don Barclay,GB,RT,"$1,590,170 "
Andrew Quarless,GB,TE,"$1,585,157 "
James Harrison,PIT,OLB,"$1,584,613 "
Byron Bell,TEN,RT,"$1,582,817 "
Kelvin Beachum,PIT,LT,"$1,578,065 "
Will Johnson,PIT,FB,"$1,574,537 "
Alfred Morris,WAS,RB,"$1,573,489 "
Bobby Rainey,TB,RB,"$1,568,335 "
Benjamin Watson,NO,TE,"$1,566,299 "
Dre Kirkpatrick,CIN,CB,"$1,565,862 "
Dee Milliner,NYJ,CB,"$1,558,687 "
Marquette King,OAK,P,"$1,556,072 "
Christopher Conte,TB,FS,"$1,554,233 "
Jaiquawn Jarrett,NYJ,FS,"$1,552,689 "
Luke Stocker,TB,TE,"$1,550,812 "
Chance Warmack,TEN,G,"$1,550,490 "
Bruce Gradkowski,PIT,QB,"$1,550,000 "
Marcus Cannon,NE,RT,"$1,550,000 "
Shea McClellin,CHI,OLB,"$1,549,811 "
Johnnie Troutman,SD,G,"$1,542,000 "
Johnson Bademosi,CLE,CB,"$1,542,000 "
Dwayne Allen,IND,TE,"$1,542,000 "
Billy Winn,IND,DE,"$1,542,000 "
Malik Jackson,DEN,DT,"$1,542,000 "
Danny Trevathan,DEN,ILB,"$1,542,000 "
Josh Robinson,MIN,CB,"$1,542,000 "
Rhett Ellison,MIN,TE,"$1,542,000 "
Robert Blanton,MIN,SS,"$1,542,000 "
Mike Harris,MIN,G,"$1,542,000 "
Lance Dunbar,DAL,RB,"$1,542,000 "
Mohamed Sanu,CIN,WR,"$1,542,000 "
Nigel Bradham,BUF,OLB,"$1,542,000 "
Olivier Vernon,MIA,DE,"$1,542,000 "
Lamar Miller,MIA,RB,"$1,542,000 "
Antonio Allen,NYJ,CB,"$1,542,000 "
Gino Gradkowski,ATL,C,"$1,542,000 "
Kevin Williams,NO,DT,"$1,538,133 "
Danny Woodhead,SD,RB,"$1,537,454 "
Tony McDaniel,TB,DT,"$1,534,861 "
Trumaine McBride,NYG,CB,"$1,534,689 "
Kendall Wright,TEN,WR,"$1,534,516 "
Daniel Kilgore,SF,C,"$1,533,404 "
Quinten Rollins,GB,CB,"$1,533,008 "
David DeCastro,PIT,G,"$1,530,966 "
Beau Brinkley,TEN,LS,"$1,525,066 "
James Starks,GB,RB,"$1,515,604 "
Jon Ryan,SEA,P,"$1,514,488 "
Chandler Jones,NE,OLB,"$1,504,568 "
Tarvaris Jackson,SEA,QB,"$1,503,027 "
Kellen Clemens,SD,QB,"$1,501,154 "
Ryan Mundy,CHI,SS,"$1,500,000 "
Jerricho Cotchery,CAR,WR,"$1,500,000 "
Roman Harper,CAR,SS,"$1,500,000 "
Mackenzy Bernadeau,DAL,C,"$1,500,000 "
Chris Jones,DAL,P,"$1,500,000 "
Isa Abdul-Quddus,DET,FS,"$1,500,000 "
Clay Harbor,JAC,TE,"$1,500,000 "
Jonathan Freeny,NE,OLB,"$1,500,000 "
Jamize Olawale,OAK,FB,"$1,491,702 "
Senquez Golson,PIT,CB,"$1,487,848 "
Frank Clark,SEA,DE,"$1,487,258 "
D.J. Fluker,SD,G,"$1,480,891 "
Riley Reiff,DET,LT,"$1,480,050 "
Josh Kline,NE,G,"$1,479,718 "
Cullen Jenkins,NYG,DE,"$1,467,021 "
Mark Herzlich,NYG,OLB,"$1,461,366 "
Bobby Massie,ARI,RT,"$1,457,938 "
Allen Barbre,PHI,G,"$1,446,038 "
A.J. Cann,JAC,G,"$1,443,543 "
Dont'a Hightower,NE,OLB,"$1,443,273 "
Nick Perry,GB,OLB,"$1,435,474 "
Jeron Johnson,WAS,SS,"$1,431,795 "
Ty Sambrailo,DEN,LT,"$1,430,116 "
Greg Robinson,STL,LT,"$1,423,612 "
Ryan Harris,DEN,LT,"$1,420,000 "
Kevin Zeitler,CIN,G,"$1,418,754 "
Tyler Lockett,SEA,WR,"$1,417,057 "
Randy Gregory,DAL,OLB,"$1,408,646 "
Aaron Brewer,DEN,LS,"$1,400,000 "
Chris Clark,HOU,LT,"$1,400,000 "
Jordan Richards,NE,SS,"$1,394,307 "
Michael Person,ATL,G,"$1,392,417 "
D.J. Hayden,OAK,CB,"$1,389,344 "
Joe Hawley,TB,C,"$1,386,011 "
Eric Weems,ATL,WR,"$1,379,090 "
Colt McCoy,WAS,QB,"$1,378,677 "
Josh Brown,NYG,K,"$1,366,667 "
Harrison Smith,MIN,FS,"$1,363,437 "
Doug Martin,TB,RB,"$1,354,551 "
Andre Caldwell,DEN,WR,"$1,350,000 "
Bruce Miller,SF,FB,"$1,348,657 "
Andrew Gardner,PHI,G,"$1,335,207 "
Jeremiah Poutasi,TEN,RT,"$1,334,298 "
Clive Walford,OAK,TE,"$1,333,765 "
Sammy Watkins,BUF,WR,"$1,326,164 "
T.J. Clemmings,MIN,RT,"$1,319,351 "
Kenny Vaccaro,NO,SS,"$1,318,347 "
Khalil Mack,OAK,DE,"$1,302,909 "
Austin Davis,CLE,QB,"$1,300,000 "
Matt Overton,IND,LS,"$1,300,000 "
Lawrence Guy,BAL,DE,"$1,300,000 "
Craig Stevens,TEN,TE,"$1,296,653 "
Hroniss Grasu,CHI,C,"$1,296,611 "
Sean Lissemore,SD,DT,"$1,288,690 "
Tyvon Branch,KC,SS,"$1,287,500 "
Kyle Nelson,SF,LS,"$1,284,386 "
Chris Maragos,PHI,FS,"$1,281,983 "
Star Lotulelei,CAR,DT,"$1,278,136 "
Jamon Brown,STL,RT,"$1,277,716 "
Jake Long,ATL,LT,"$1,276,943 "
Leger Douzable,NYJ,DT,"$1,273,652 "
Will Allen,PIT,SS,"$1,262,140 "
Jaelen Strong,HOU,WR,"$1,262,002 "
Matt Spaeth,PIT,TE,"$1,261,216 "
Bryan Braman,PHI,OLB,"$1,261,011 "
Akiem Hicks,NE,DE,"$1,259,588 "
David Bruton,DEN,SS,"$1,250,000 "
Major Wright,TB,S,"$1,250,000 "
Darren McFadden,DAL,RB,"$1,250,000 "
George Selvie,NYG,DE,"$1,247,645 "
Eric Reid,SF,SS,"$1,247,138 "
Ramon Humber,NO,OLB,"$1,246,708 "
Eli Harold,SF,OLB,"$1,240,889 "
Cody Wallace,PIT,C,"$1,238,810 "
Tevin Coleman,ATL,RB,"$1,234,914 "
Jarvis Jones,PIT,OLB,"$1,234,427 "
Darrel Young,WAS,FB,"$1,234,398 "
Nick Bellore,SF,ILB,"$1,228,362 "
Lorenzo Mauldin,NYJ,OLB,"$1,224,561 "
Justin Pugh,NYG,G,"$1,220,755 "
Desmond Trufant,ATL,CB,"$1,220,541 "
Mike DeVito,KC,DE,"$1,220,000 "
Ian Williams,SF,DT,"$1,218,255 "
Dannell Ellerbe,NO,OLB,"$1,216,619 "
Kyle Long,CHI,G,"$1,216,516 "
E.J. Manuel,BUF,QB,"$1,212,755 "
Allen Bailey,KC,DE,"$1,212,500 "
Jake Matthews,ATL,LT,"$1,210,944 "
David Johnson,ARI,RB,"$1,209,812 "
Dwight Freeney,ARI,OLB,"$1,207,743 "
Scott Tolzien,GB,QB,"$1,201,045 "
Anthony Levine,BAL,ILB,"$1,200,000 "
Jarius Wynn,BUF,OLB,"$1,200,000 "
Louis Murphy,TB,WR,"$1,194,048 "
D'Joun Smith,IND,CB,"$1,188,787 "
Taiwan Jones,OAK,RB,"$1,185,426 "
Dion Lewis,NE,RB,"$1,185,000 "
Brandon Bolden,NE,RB,"$1,185,000 "
Jordan Hicks,PHI,ILB,"$1,181,900 "
Craig Mager,SD,CB,"$1,180,665 "
Janoris Jenkins,STL,CB,"$1,180,366 "
Chris Givens,BAL,WR,"$1,179,176 "
DeAndre Hopkins,HOU,WR,"$1,170,644 "
Garrett Grayson,NO,QB,"$1,168,167 "
Nate Washington,HOU,WR,"$1,167,372 "
Owamagbe Odighizuwa,NYG,DE,"$1,161,920 "
Brian Quick,STL,WR,"$1,160,226 "
Jamison Crowder,WAS,WR,"$1,159,066 "
Tyler Eifert,CIN,TE,"$1,155,546 "
Tyrod Taylor,BUF,QB,"$1,150,000 "
Chris Conley,KC,WR,"$1,147,434 "
Duke Johnson,CLE,RB,"$1,145,092 "
Darrin Walls,NYJ,CB,"$1,139,879 "
Sharrif Floyd,MIN,DT,"$1,139,200 "
Bjoern Werner,IND,OLB,"$1,122,854 "
James Jones,GB,WR,"$1,121,736 "
Mike Evans,TB,WR,"$1,120,154 "
Joe Berger,MIN,G,"$1,120,000 "
Coby Fleener,IND,TE,"$1,118,406 "
Matt Jones,WAS,RB,"$1,118,356 "
Tim Masthay,GB,P,"$1,115,699 "
Tre' Jackson,NE,G,"$1,115,692 "
John Miller,BUF,G,"$1,115,120 "
Xavier Rhodes,MIN,CB,"$1,114,682 "
Kedric Golston,WAS,DT,"$1,113,845 "
Kellen Davis,NYJ,TE,"$1,113,737 "
Courtney Upshaw,BAL,DT,"$1,112,277 "
Derek Wolfe,DEN,DE,"$1,100,018 "
Marcus Sherels,MIN,CB,"$1,100,000 "
Anthony Dixon,BUF,RB,"$1,100,000 "
Richie Incognito,BUF,G,"$1,100,000 "
Matthew Slater,NE,WR,"$1,100,000 "
Angelo Blackson,TEN,DE,"$1,098,596 "
Mitchell Schwartz,CLE,RT,"$1,095,114 "
Sylvester Williams,DEN,DT,"$1,094,250 "
Josh Bynes,DET,OLB,"$1,091,802 "
Ty Montgomery,GB,RB,"$1,090,839 "
Mike Leach,ARI,LS,"$1,084,430 "
Andre Branch,JAC,DE,"$1,084,083 "
Jalston Fowler,TEN,FB,"$1,083,953 "
Greg Warren,PIT,LS,"$1,083,500 "
Tyler Kroft,CIN,TE,"$1,082,776 "
Sammie Coates,PIT,WR,"$1,081,081 "
John Denney,MIA,LS,"$1,080,000 "
Garrett Reynolds,STL,G,"$1,078,890 "
Shaq Mason,NE,G,"$1,077,873 "
Rodney Gunter,ARI,DT,"$1,076,886 "
Datone Jones,GB,DE,"$1,075,730 "
Jon Weeks,HOU,LS,"$1,075,000 "
Quintin Demps,HOU,SS,"$1,073,302 "
Jeremy Langford,CHI,RB,"$1,073,176 "
Justin Hardy,ATL,WR,"$1,072,836 "
Clint Gresham,SEA,LS,"$1,070,441 "
Luke McCown,NO,QB,"$1,069,334 "
Alex Carter,DET,S,"$1,068,688 "
Alec Ogletree,STL,ILB,"$1,064,839 "
Amini Silatolu,CAR,G,"$1,063,242 "
Sean Mannion,STL,QB,"$1,062,861 "
Danielle Hunter,MIN,DE,"$1,062,223 "
Cordarrelle Patterson,MIN,WR,"$1,061,459 "
Carl Davis,BAL,DT,"$1,060,084 "
Michael Morgan,SEA,OLB,"$1,059,707 "
Brandon Myers,TB,TE,"$1,057,082 "
Sheldon Richardson,NYJ,DT,"$1,055,044 "
Willie Colon,NYJ,G,"$1,053,651 "
Cordy Glenn,BUF,LT,"$1,053,434 "
Lance Moore,DET,WR,"$1,050,000 "
Don Muhlbach,DET,LS,"$1,050,000 "
Dan Orlovsky,DET,QB,"$1,050,000 "
C.J. Wilson,DET,DT,"$1,050,000 "
Alshon Jeffery,CHI,WR,"$1,049,416 "
Kendall Reyes,SD,DE,"$1,048,666 "
Stevan Ridley,NYJ,RB,"$1,046,103 "
Cedric Peerman,CIN,RB,"$1,045,000 "
Tanner Purdum,NYJ,LS,"$1,043,942 "
Darrell Stuckey,SD,FS,"$1,041,380 "
Tracy Porter,CHI,CB,"$1,039,473 "
Za'Darius Smith,BAL,OLB,"$1,036,376 "
Blake Bell,SF,TE,"$1,029,551 "
Travis Frederick,DAL,C,"$1,029,548 "
Xavier Cooper,CLE,DE,"$1,027,284 "
John Kuhn,GB,FB,"$1,026,706 "
Chris Watt,SD,C,"$1,025,743 "
P.J. Williams,NO,CB,"$1,024,619 "
Jeff Allen,KC,G,"$1,023,249 "
Jake Ryan,GB,ILB,"$1,021,062 "
Matt Elam,BAL,SS,"$1,020,182 "
Trevor Robinson,SD,C,"$1,019,227 "
LaMarr Woodley,ARI,OLB,"$1,018,206 "
Chaz Green,DAL,G,"$1,018,078 "
Michael Vick,PIT,QB,"$1,017,908 "
Geno Grissom,NE,DE,"$1,016,952 "
Steven Nelson,KC,CB,"$1,016,952 "
Paul Dawson,CIN,OLB,"$1,016,952 "
Ricardo Mathews,SD,DT,"$1,014,601 "
Zak DeOssie,NYG,LS,"$1,012,755 "
J'Marcus Webb,OAK,RT,"$1,011,778 "
Justin Gilbert,CLE,CB,"$1,003,341 "
John Cyprien,JAC,SS,"$1,002,994 "
Marlon Moore,CLE,WR,"$1,000,000 "
Chris Harris,DEN,CB,"$1,000,000 "
Albert McClellan,BAL,OLB,"$1,000,000 "
Anthony Sherman,KC,FB,"$1,000,000 "
Andrew Sendejo,MIN,SS,"$1,000,000 "
L.P. Ladouceur,DAL,LS,"$1,000,000 "
Terrell McClain,DAL,DE,"$1,000,000 "
Michael Hoomanawanui,NO,TE,"$999,946 "
Anthony Barr,MIN,OLB,"$999,250 "
Zach Ertz,PHI,TE,"$996,225 "
Jon Dorenbos,PHI,LS,"$995,868 "
Kwon Alexander,TB,ILB,"$995,554 "
Taylor Lewan,TEN,LT,"$995,269 "
Henry Anderson,IND,DE,"$993,617 "
Stephen Bowen,NYJ,DE,"$992,282 "
Daryl Williams,CAR,RT,"$992,120 "
E.J. Biggers,PHI,CB,"$991,133 "
Bryce Petty,NYJ,QB,"$988,697 "
Zach Brown,TEN,ILB,"$985,988 "
Casey Hayward,GB,CB,"$985,546 "
Craig Dahl,NYG,SS,"$982,408 "
Nick Hayden,DAL,DT,"$982,095 "
Will Montgomery,CHI,C,"$981,705 "
Eric Ebron,DET,TE,"$976,780 "
Tyrann Mathieu,ARI,FS,"$973,927 "
Clayton Geathers,IND,FS,"$968,930 "
Kelechi Osemele,BAL,G,"$966,809 "
Daniel Fells,NYG,TE,"$966,376 "
Andrew Donnal,STL,RT,"$966,242 "
Nick Sundberg,WAS,LS,"$966,202 "
Tavon Wilson,NE,SS,"$965,166 "
Jon Condo,OAK,LS,"$965,097 "
Darrius Heyward-Bey,PIT,WR,"$964,583 "
Rueben Randle,NYG,WR,"$963,798 "
Vladimir Ducasse,CHI,G,"$963,184 "
Trey Flowers,NE,DE,"$959,520 "
Arie Kouandjio,WAS,G,"$956,670 "
Gabe Wright,DET,DT,"$956,155 "
Manti Te'o,SD,ILB,"$956,009 "
Max Garcia,DEN,G,"$954,153 "
Lance Louis,IND,G,"$953,750 "
Jamil Douglas,MIA,C,"$953,565 "
Dwight Lowery,IND,FS,"$950,000 "
Nate Chandler,CAR,LT,"$950,000 "
Jason Avant,KC,WR,"$950,000 "
Eric Winston,CIN,RT,"$950,000 "
Pat Sims,CIN,DT,"$950,000 "
Darryl Tapp,DET,DE,"$950,000 "
Josh Wilson,DET,CB,"$950,000 "
LeGarrette Blount,NE,RB,"$949,632 "
Adrian Amos,CHI,FS,"$949,438 "
Jon Feliciano,OAK,G,"$949,134 "
Kyle Wilson,NO,CB,"$948,254 "
Ibraheim Campbell,CLE,SS,"$947,010 "
Aaron Donald,STL,DT,"$946,260 "
Fred Jackson,SEA,RB,"$943,226 "
Charlie Whitehurst,IND,QB,"$941,176 "
Lorenzo Alexander,OAK,OLB,"$940,030 "
Jeff Heuerman,DEN,TE,"$938,806 "
Justin Hunter,TEN,WR,"$936,152 "
Mike Davis,SF,RB,"$935,708 "
James Sample,JAC,FS,"$935,405 "
Ramik Wilson,KC,ILB,"$935,123 "
Kevin Minter,ARI,ILB,"$934,563 "
Vinny Curry,PHI,DE,"$930,453 "
Josh Shaw,CIN,CB,"$928,724 "
Sherrick McManis,CHI,CB,"$924,697 "
Jamari Lattimore,NYJ,ILB,"$923,480 "
Marvin Jones,CIN,WR,"$921,457 "
Kyle Fuller,CHI,CB,"$921,015 "
Chris Johnson,ARI,RB,"$918,388 "
Jarvis Jenkins,CHI,DE,"$916,296 "
Stefon Diggs,MIN,WR,"$914,812 "
Jamarca Sanford,NO,SS,"$911,184 "
Garrison Sanborn,BUF,LS,"$910,000 "
Javorius Allen,BAL,RB,"$909,471 "
Ryan Shazier,PIT,ILB,"$905,187 "
Damien Wilson,DAL,OLB,"$901,315 "
Kiko Alonso,PHI,OLB,"$900,296 "
Teddy Williams,CAR,CB,"$900,000 "
Clark Harris,CIN,LS,"$900,000 "
Mike Jenkins,TB,CB,"$897,267 "
Erin Henderson,NYJ,ILB,"$896,891 "
"Odell Beckham, Jr.",NYG,WR,"$896,230 "
Seyi Ajirotutu,PHI,WR,"$895,067 "
Brett Goode,GB,LS,"$895,000 "
Will Tukuafu,SEA,FB,"$892,380 "
Matt Tobin,PHI,G,"$892,101 "
Adam Hayward,WAS,OLB,"$890,625 "
Calvin Pryor,NYJ,FS,"$889,077 "
HaHa Clinton-Dix,GB,FS,"$888,535 "
Johnthan Banks,TB,CB,"$888,431 "
Darius Slay,DET,CB,"$885,846 "
Giovani Bernard,CIN,RB,"$882,576 "
Robert Alford,ATL,CB,"$880,189 "
Phillip Adams,ATL,CB,"$877,827 "
Mike Remmers,CAR,RT,"$877,514 "
Cornellius Carradine,SF,DE,"$876,342 "
Tim Barnes,STL,C,"$875,547 "
Demarcus Dobbs,SEA,DE,"$874,302 "
Geno Smith,NYJ,QB,"$870,303 "
Deshawn Shead,SEA,FS,"$870,222 "
J.J. Jansen,CAR,LS,"$870,000 "
Brock Osweiler,DEN,QB,"$869,547 "
Deone Bucannon,ARI,ILB,"$867,032 "
Ryan Schraeder,ATL,RT,"$864,671 "
Brandin Cooks,NO,WR,"$860,798 "
Jamie Collins,NE,OLB,"$857,893 "
Patrick DiMarco,ATL,FB,"$850,479 "
Jason Verrett,SD,CB,"$848,828 "
Robert Woods,BUF,WR,"$847,434 "
Mike McGlynn,NO,G,"$843,324 "
Menelik Watson,OAK,RT,"$840,896 "
Jasper Brinkley,NYG,ILB,"$840,204 "
Garry Gilliam,SEA,RT,"$839,384 "
Brandon Marshall,DEN,ILB,"$834,434 "
J.J. Wilcox,DAL,FS,"$832,737 "
Jamon Meredith,TEN,RT,"$830,728 "
Tyeler Davison,NO,DT,"$830,601 "
Chris Hairston,SD,LT,"$830,553 "
Malcolm Butler,NE,CB,"$829,282 "
Russell Bodine,CIN,C,"$828,612 "
Sam Acho,CHI,OLB,"$827,832 "
Zack Martin,DAL,G,"$827,627 "
Matt Paradis,DEN,C,"$826,648 "
Kawann Short,CAR,DT,"$825,875 "
Tony Jefferson,ARI,SS,"$825,347 "
Brandon Gibson,NE,WR,"$825,000 "
Colt Anderson,IND,SS,"$825,000 "
