Name,Team,POS,Salary
Chris Baker,WAS,DT,"$1,323,000"
J.D. Walton,WAS,C,"$1,323,000"
A.J. Jefferson,MIN,CB,"$1,323,000"
Jared Veldheer,OAK,RT,"$1,323,000"
Jeff Cumberland,NYJ,TE,"$1,323,000"
Jacoby Ford,OAK,WR,"$1,323,000"
Jon Asamoah,KC,G,"$1,323,000"
Kendrick Lewis,KC,FS,"$1,323,000"
Jeff Linkenbach,IND,RT,"$1,323,000"
Cassius Vaughn,IND,CB,"$1,323,000"
Ed Dickson,BAL,TE,"$1,323,000"
Andrew Quarless,GB,TE,"$1,323,000"
Marshall Newhouse,GB,RT,"$1,323,000"
Evan Smith,GB,C,"$1,323,000"
Andre Roberts,ARI,WR,"$1,323,000"
Shawn Lauvao,CLE,G,"$1,323,000"
Eric Decker,DEN,WR,"$1,323,000"
Alterraun Verner,TEN,CB,"$1,323,000"
Ted Larsen,TB,G,"$1,323,000"
Daniel Te'o-Nesheim,TB,DE,"$1,323,000"
Major Wright,CHI,S,"$1,323,000"
Corey Wootton,CHI,DT,"$1,323,000"
John Jerry,MIA,G,"$1,323,000"
Arthur Moats,BUF,OLB,"$1,323,000"
Trent Richardson,IND,RB,"$1,321,354"
Garrett Reynolds,ATL,G,"$1,315,000"
Montee Ball,DEN,RB,"$1,304,512"
Mike Iupati,SF,G,"$1,302,000"
Jon Ryan,SEA,P,"$1,300,000"
Charlie Whitehurst,SD,QB,"$1,300,000"
Nick Sundberg,WAS,LS,"$1,300,000"
Greg Hardy,CAR,DE,"$1,300,000"
Quentin Groves,CLE,OLB,"$1,300,000"
Christian Ponder,MIN,QB,"$1,298,518"
Matt Kalil,MIN,LT,"$1,288,663"
Parys Haralson,NO,DE,"$1,281,250"
Aaron Dobson,NE,WR,"$1,278,360"
Larry English,SD,OLB,"$1,275,000"
Jason Pierre-Paul,NYG,DE,"$1,275,000"
Nick Fairley,DET,DT,"$1,274,000"
Robert Alford,ATL,CB,"$1,258,744"
Adam Hayward,TB,OLB,"$1,257,000"
Eddie Lacy,GB,RB,"$1,252,208"
Dominic Raiola,DET,C,"$1,250,000"
C.J. Spillman,SF,S,"$1,250,000"
Brandon Graham,PHI,DE,"$1,250,000"
Chad Rinehart,SD,G,"$1,250,000"
DeAngelo Hall,WAS,CB,"$1,250,000"
Fili Moala,IND,DE,"$1,250,000"
Brandon Fields,MIA,P,"$1,250,000"
James Anderson,CHI,OLB,"$1,250,000"
John Denney,MIA,LS,"$1,250,000"
Christine Michael,SEA,RB,"$1,239,132"
Robert Quinn,STL,OLB,"$1,232,829"
Corey Hilliard,DET,RT,"$1,230,000"
Mike Pouncey,MIA,C,"$1,216,790"
C.J. Mosley,DET,DT,"$1,200,000"
Phil Costa,DAL,C,"$1,200,000"
Kedric Golston,WAS,DT,"$1,200,000"
Stewart Bradley,DEN,ILB,"$1,200,000"
Ryan Mathews,SD,RB,"$1,195,500"
Brandon Meriweather,WAS,SS,"$1,179,412"
Ryan Kerrigan,WAS,OLB,"$1,167,754"
Domenik Hixon,CAR,WR,"$1,162,500"
Derrick Morgan,TEN,OLB,"$1,160,000"
Nate Solder,NE,LT,"$1,151,408"
Justin Durant,DAL,OLB,"$1,150,000"
Chris Kuper,DEN,G,"$1,150,000"
Justin Forsett,JAC,RB,"$1,150,000"
Corey Liuget,SD,DT,"$1,130,976"
Morris Claiborne,DAL,CB,"$1,129,296"
Maurkice Pouncey,PIT,C,"$1,127,250"
Garry Williams,CAR,G,"$1,125,000"
Daryl Smith,BAL,ILB,"$1,125,000"
Adrian Clayborn,TB,DE,"$1,121,378"
Prince Amukamara,NYG,CB,"$1,118,718"
Cedric Peerman,CIN,RB,"$1,115,000"
Phil Taylor,CLE,DT,"$1,110,750"
Travis Kelce,KC,TE,"$1,108,304"
Anthony Castonzo,IND,LT,"$1,102,372"
Larry Warford,DET,G,"$1,102,000"
Montell Owens,DET,FB,"$1,100,000"
Ryan Cook,DAL,C,"$1,100,000"
Matt Spaeth,PIT,TE,"$1,100,000"
Kurt Coleman,PHI,FS,"$1,100,000"
David Garrard,NYJ,QB,"$1,100,000"
Ted Ginn Jr.,CAR,WR,"$1,100,000"
Captain Munnerlyn,CAR,CB,"$1,100,000"
Travelle Wharton,CAR,G,"$1,100,000"
Chase Blackburn,CAR,OLB,"$1,100,000"
Sio Moore,OAK,OLB,"$1,095,832"
Justin Drescher,NO,LS,"$1,090,000"
Winston Justice,DEN,LT,"$1,090,000"
Jeromy Miles,BAL,SS,"$1,089,529"
Bennie Logan,PHI,DT,"$1,089,092"
Mike Windt,SD,LS,"$1,080,000"
Cameron Jordan,NO,DE,"$1,077,855"
Leon McFadden,CLE,CB,"$1,076,252"
Jermaine Gresham,CIN,TE,"$1,075,500"
James Carpenter,SEA,G,"$1,069,682"
Jonathan Baldwin,SF,WR,"$1,061,510"
Blidi Wreh-Wilson,TEN,CB,"$1,061,324"
Robert Ayers,DEN,DE,"$1,060,000"
Christian Yount,CLE,LS,"$1,055,000"
Jimmy Smith,BAL,CB,"$1,053,336"
T.J. McDonald,STL,FS,"$1,053,000"
Mark Ingram,NO,RB,"$1,049,250"
Brian Winters,NYJ,G,"$1,048,876"
Sean Weatherspoon,ATL,ILB,"$1,047,500"
Mark Barron,TB,ILB,"$1,047,000"
Tim Jamison,HOU,DE,"$1,045,000"
Mike Glennon,TB,QB,"$1,042,500"
Brandon Williams,BAL,DT,"$1,038,343"
Mike Leach,ARI,LS,"$1,025,000"
Terrance Williams,DAL,WR,"$1,024,472"
Jermey Parnell,DAL,RT,"$1,023,088"
Terron Armstead,NO,LT,"$1,022,436"
Keenan Allen,SD,WR,"$1,018,800"
Gabe Carimi,TB,G,"$1,016,458"
Dan Koppen,DEN,C,"$1,015,000"
Dallas Thomas,MIA,G,"$1,011,376"
David Akers,DET,K,"$1,005,000"
Plaxico Burress,PIT,WR,"$1,005,000"
Aubrayo Franklin,IND,DT,"$1,005,000"
Quintin Mikell,CAR,S,"$1,005,000"
Josh Brown,NYG,K,"$1,005,000"
Calvin Pace,NYJ,OLB,"$1,005,000"
Dallas Clark,BAL,TE,"$1,005,000"
Brandon Stokley,BAL,WR,"$1,005,000"
Rian Lindell,TB,K,"$1,005,000"
Kevin Walter,TEN,WR,"$1,005,000"
Marquise Goodwin,BUF,WR,"$1,003,876"
Eugene Sims,STL,DE,"$1,001,209"
Greg Jones,HOU,FB,"$1,000,000"
Darian Stewart,STL,FS,"$1,000,000"
Ashlee Palmer,DET,OLB,"$1,000,000"
Jerricho Cotchery,PIT,WR,"$1,000,000"
Muhammad Wilkerson,NYJ,DE,"$1,000,000"
Tyler Polumbus,WAS,LT,"$1,000,000"
Colt Anderson,PHI,SS,"$1,000,000"
Jason Hunter,OAK,DE,"$1,000,000"
Mike Mitchell,CAR,FS,"$1,000,000"
Will Svitek,NE,LT,"$1,000,000"
Matt Shaughnessy,ARI,DE,"$1,000,000"
Ropati Pitoitua,TEN,DE,"$1,000,000"
Geno Hayes,JAC,OLB,"$1,000,000"
Gary Gibson,TB,DT,"$1,000,000"
Erik Lorig,TB,FB,"$1,000,000"
Doug Legursky,BUF,C,"$1,000,000"
Markus Wheaton,PIT,WR,"$996,376"
Josh Johnson,CIN,QB,"$996,250"
Kareem Jackson,HOU,CB,"$995,000"
J.J. Wilcox,DAL,FS,"$991,068"
Patrick Mannelly,CHI,LS,"$990,000"
Usama Young,OAK,S,"$985,000"
Cameron Heyward,PIT,DE,"$984,548"
Damontre Moore,NYG,DE,"$980,252"
Derek Sherrod,GB,RT,"$975,182"
John Jenkins,NO,DE,"$972,560"
Patrick Angerer,IND,ILB,"$970,000"
Patrick Bailey,TEN,OLB,"$970,000"
Logan Ryan,NE,CB,"$968,252"
Brandon Tate,CIN,WR,"$966,000"
Ryan Tannehill,MIA,QB,"$965,841"
Bryan Bulaga,GB,RT,"$962,000"
Luke Kuechly,CAR,ILB,"$961,755"
Shawn Williams,CIN,SS,"$960,944"
Rex Grossman,WAS,QB,"$960,000"
Dan Williams,ARI,DT,"$960,000"
Chris Maragos,SEA,FS,"$955,000"
Jordan Reed,WAS,TE,"$954,112"
Hugh Thornton,IND,G,"$950,380"
Ronnie Brown,SD,RB,"$950,000"
Mason Crosby,GB,K,"$950,000"
Jordan Hill,SEA,DT,"$949,140"
Corey Lemonier,SF,OLB,"$948,520"
Kayvon Webster,DEN,CB,"$944,800"
Will Witherspoon,STL,OLB,"$940,000"
Rashean Mathis,DET,CB,"$940,000"
Nick Barnett,WAS,ILB,"$940,000"
Jon Kitna,DAL,QB,"$940,000"
Stephon Gilmore,BUF,CB,"$939,280"
Duron Harmon,NE,SS,"$938,600"
Will Davis,MIA,CB,"$926,200"
Cullen Loeffler,MIN,LS,"$925,000"
Matt Barkley,PHI,QB,"$922,028"
Khalif Barnes,OAK,LT,"$915,000"
Eric Weems,CHI,WR,"$915,000"
Kyle Wilson,NYJ,CB,"$913,000"
Zaviar Gooden,TEN,ILB,"$911,016"
Knile Davis,KC,RB,"$911,016"
Chris Spencer,TEN,G,"$905,000"
Andrew Economos,TB,LS,"$905,000"
Peria Jerry,ATL,DT,"$905,000"
Jermelle Cudjo,STL,DT,"$905,000"
Israel Idonije,DET,DE,"$905,000"
Don Muhlbach,DET,LS,"$905,000"
Dylan Gandy,DET,G,"$905,000"
Clint Gresham,SEA,LS,"$905,000"
Greg Warren,PIT,LS,"$905,000"
Joe Berger,MIN,G,"$905,000"
Donnie Jones,PHI,P,"$905,000"
Ben Hartsock,CAR,TE,"$905,000"
Kevin Boothe,NYG,G,"$905,000"
Yeremiah Bell,ARI,S,"$905,000"
Frostee Rucker,ARI,DT,"$905,000"
Kelvin Hayden,CHI,CB,"$905,000"
Dontari Poe,KC,DT,"$904,546"
O'Brien Schofield,SEA,OLB,"$900,000"
Andre Caldwell,DEN,WR,"$900,000"
Jamon Meredith,TB,RT,"$900,000"
Kenny Britt,TEN,WR,"$897,500"
Bear Pascoe,NYG,TE,"$892,500"
Nico Johnson,KC,ILB,"$891,000"
Tony McDaniel,SEA,DT,"$890,000"
Ace  Sanders,JAC,WR,"$886,448"
Garrison Sanborn,BUF,LS,"$885,000"
Josh Boyce,NE,WR,"$882,000"
Rodger Saffold,STL,G,"$880,000"
Raymond Ventrone,SF,S,"$880,000"
Morgan Cox,BAL,LS,"$880,000"
Mike Patterson,NYG,DT,"$880,000"
Jelani Jenkins,MIA,OLB,"$877,688"
Duke Williams,BUF,FS,"$875,252"
Dion Sims,MIA,TE,"$872,552"
Jerry Hughes,BUF,DE,"$870,000"
Kellen Clemens,STL,QB,"$870,000"
Brian Schwenke,TEN,C,"$869,260"
Alex Smith,CIN,TE,"$865,000"
Darryl Tapp,WAS,DE,"$865,000"
Ryan Wendell,NE,C,"$865,000"
Tim Masthay,GB,P,"$865,000"
Josh McCown,CHI,QB,"$865,000"
Akeem Spence,TB,DT,"$860,928"
David Bakhtiari,GB,LT,"$860,400"
Ryan Nassib,NYG,QB,"$858,600"
Shamarko Thomas,PIT,SS,"$858,152"
Fletcher Cox,PHI,DT,"$855,509"
Richard Marshall,SD,CB,"$855,000"
Aaron Williams,BUF,SS,"$853,105"
Jason Snelling,ATL,RB,"$850,000"
JoLonn Dunbar,STL,OLB,"$850,000"
Desmond Bishop,MIN,OLB,"$850,000"
Antonio Johnson,TEN,DT,"$850,000"
Andy Dalton,CIN,QB,"$849,018"
Zak DeOssie,NYG,LS,"$849,000"
B.W. Webb,DAL,CB,"$848,380"
Landry Jones,PIT,QB,"$844,220"
Michael Floyd,ARI,WR,"$843,250"
Colin Kaepernick,SF,QB,"$840,844"
Jim Leonhard,BUF,S,"$840,000"
Jeremy Trueblood,ATL,RT,"$840,000"
Tarvaris Jackson,SEA,QB,"$840,000"
Matt Giordano,STL,S,"$840,000"
Rocky McIntosh,DET,OLB,"$840,000"
Ernie Sims,DAL,OLB,"$840,000"
Luke McCown,NO,QB,"$840,000"
Michael Boley,CIN,LB,"$840,000"
Dexter McCluster,KC,RB,"$840,000"
Colin Cole,CAR,DT,"$840,000"
Derek Anderson,CAR,QB,"$840,000"
Tony Pashos,OAK,RT,"$840,000"
Brandon Jacobs,NYG,RB,"$840,000"
Vincent Jackson,TB,WR,"$840,000"
Billy Cundiff,CLE,K,"$840,000"
Earl Watford,ARI,RT,"$839,864"
Jabaal Sheard,CLE,OLB,"$837,750"
Khaseem Greene,CHI,OLB,"$837,092"
Demaryius Thomas,DEN,WR,"$836,500"
Brennan Williams,HOU,RT,"$830,900"
Ryan Williams,ARI,RB,"$830,221"
Andrew Sendejo,MIN,SS,"$830,000"
Arrelious Benn,PHI,WR,"$830,000"
Willis McGahee,CLE,RB,"$829,411"
Gerald Hodges,MIN,OLB,"$825,108"
Khaled Holmes,IND,C,"$825,108"
Barry Church,DAL,SS,"$823,000"
Akeem Ayers,TEN,OLB,"$822,864"
Michael Brockers,STL,DT,"$822,818"
Brett Kern,TEN,P,"$821,500"
J.C. Tretter,GB,C,"$820,908"
Bruce Carter,DAL,ILB,"$816,327"
Marvin Mitchell,MIN,OLB,"$815,000"
Alan Ball,JAC,CB,"$815,000"
Matt Slauson,CHI,G,"$815,000"
Johnathan Franklin,GB,RB,"$810,468"
Stedman Bailey,STL,WR,"$808,305"
William Gholston,TB,DE,"$805,544"
Gavin Escobar,DAL,TE,"$805,000"
Malliciah Goodman,ATL,DE,"$802,088"
Brooks Reed,HOU,DE,"$802,000"
Patrick Robinson,NO,CB,"$800,000"
Keith Rivers,NYG,OLB,"$800,000"
Jared Odrick,MIA,DE,"$800,000"
Quinton Patton,SF,WR,"$796,500"
Kyle Rudolph,MIN,TE,"$795,896"
John Simon,BAL,OLB,"$790,652"
Quinton Coples,NYJ,OLB,"$790,127"
Dre Kirkpatrick,CIN,CB,"$781,954"
Ryan Harris,HOU,LT,"$780,000"
Steven Hauschka,SEA,K,"$780,000"
Mike Pollak,CIN,G,"$780,000"
LaRod Stephens-Howling,PIT,RB,"$780,000"
Lawrence Sidbury,IND,OLB,"$780,000"
Jordan Senn,CAR,OLB,"$780,000"
Nick Folk,NYJ,K,"$780,000"
Ryan Mundy,NYG,SS,"$780,000"
Louis Murphy,NYG,WR,"$780,000"
James Ihedigbo,BAL,SS,"$780,000"
Aaron Ross,NYG,CB,"$780,000"
Tony Fiammetta,CHI,FB,"$780,000"
Zackary Bowman,CHI,CB,"$780,000"
Dante Rosario,CHI,TE,"$780,000"
Rahim Moore,DEN,FS,"$779,375"
Phillip Adams,OAK,CB,"$775,000"
Chris Ogbonnaya,CLE,RB,"$775,000"
Tom Crabtree,TB,TE,"$775,000"
Brandon Browner,SEA,CB,"$773,756"
Melvin Ingram,SD,OLB,"$771,738"
Orlando Franklin,DEN,G,"$771,000"
Tyrann Mathieu,ARI,FS,"$769,375"
Shea McClellin,CHI,OLB,"$765,609"
Will Herring,NO,LB,"$765,000"
Julian Edelman,NE,WR,"$765,000"
Craig Steltz,CHI,S,"$765,000"
Jason Trusnik,MIA,ILB,"$765,000"
Kendall Wright,TEN,WR,"$763,566"
Alex Okafor,ARI,DE,"$762,428"
Chandler Jones,NE,OLB,"$761,522"
Tanner Purdum,NYJ,LS,"$760,000"
Lance Kendricks,STL,TE,"$759,118"
Brandon Weeden,CLE,QB,"$757,436"
Riley Reiff,DET,LT,"$753,350"
Stefen Wisniewski,OAK,C,"$750,946"
Tom Johnson,NO,DT,"$750,000"
Oniel Cousins,CLE,G,"$750,000"
Gary Barnidge,CLE,TE,"$750,000"
David DeCastro,PIT,G,"$745,177"
Edmund Kugbila,CAR,G,"$744,456"
Benjamin Ijalana,NYJ,RT,"$742,772"
Dont'a Hightower,NE,OLB,"$741,091"
Ramon Humber,NO,OLB,"$740,000"
Bryan Kehl,WAS,ILB,"$740,000"
J.J. Jansen,CAR,LS,"$740,000"
Brett Goode,GB,LS,"$740,000"
Blake Costanzo,CHI,OLB,"$740,000"
Whitney Mercilus,HOU,OLB,"$737,004"
Akeem Jordan,KC,ILB,"$735,000"
Marcus Gilchrist,SD,SS,"$734,600"
Kevin Zeitler,CIN,G,"$732,918"
Nick Perry,GB,OLB,"$730,875"
Danny McCray,DAL,SS,"$730,000"
Chris Cook,MIN,CB,"$730,000"
Jason Phillips,PHI,ILB,"$730,000"
Josh Mauga,NYJ,ILB,"$730,000"
Reggie Walker,SD,ILB,"$730,000"
Paul Fanaika,ARI,G,"$730,000"
Da'Quan Bowers,TB,DT,"$725,512"
Edgar Jones,DAL,OLB,"$725,000"
Allen Barbre,PHI,G,"$725,000"
Thomas Gafford,KC,LS,"$725,000"
Rob Francois,GB,ILB,"$725,000"
Sean Porter,CIN,ILB,"$717,300"
Dan Carpenter,BUF,K,"$715,000"
Jackie Battle,TEN,FB,"$715,000"
Michael Adams,TB,S,"$715,000"
John Wendling,DET,S,"$715,000"
Robert Meachem,NO,WR,"$715,000"
Guy Whimper,PIT,G,"$715,000"
Husain Abdullah,KC,FS,"$715,000"
Quintin Demps,KC,SS,"$715,000"
Graham Gano,CAR,K,"$715,000"
Leger Douzable,NYJ,DT,"$715,000"
Johnny Jolly,GB,DE,"$715,000"
Mike Gibson,ARI,C,"$715,000"
Kory Sperry,ARI,TE,"$715,000"
Brian Hoyer,CLE,QB,"$715,000"
Tony Carter,DEN,CB,"$715,000"
Darius Reynaud,NYJ,RB,"$715,000"
Steve Vallos,DEN,C,"$715,000"
Will Blackmon,JAC,CB,"$715,000"
Eben Britton,CHI,RT,"$715,000"
Harrison Smith,MIN,FS,"$714,479"
Phillip Thomas,WAS,SS,"$713,204"
Stephen Paea,CHI,DT,"$710,082"
A.J.  Jenkins,KC,WR,"$705,797"
Levine Toilolo,ATL,TE,"$705,584"
Devin Taylor,DET,DE,"$705,584"
Marcus Lattimore,SF,RB,"$705,584"
Kyle Juszczyk,BAL,FB,"$705,584"
Terrell Thomas,NYG,CB,"$700,000"
Devin McCourty,NE,FS,"$700,000"
Geoff Schwartz,KC,G,"$700,000"
Aaron Berry,NYJ,CB,"$700,000"
Doug Martin,TB,RB,"$698,524"
Mikel Leshoure,DET,RB,"$697,198"
Nate Allen,PHI,FS,"$697,000"
Trevardo Williams,HOU,DE,"$695,612"
Antone Smith,ATL,RB,"$695,000"
David Wilson,NYG,RB,"$693,841"
Rodney Hudson,KC,C,"$693,736"
Shane Vereen,NE,RB,"$689,650"
Torrey Smith,BAL,WR,"$683,112"
Kellen Davis,SEA,TE,"$682,941"
LeGarrette Blount,NE,RB,"$680,000"
T.J. Ward,CLE,SS,"$680,000"
Greg Little,CLE,WR,"$677,500"
Rich Ohrnberger,SD,C,"$675,000"
Brandon Harris,HOU,CB,"$674,938"
Matthew Mulligan,NE,TE,"$672,941"
Jonathan Scott,CHI,LT,"$672,941"
Jonas Mouton,SD,ILB,"$671,670"
Seth Olsen,MIN,G,"$670,000"
Daniel Thomas,MIA,RB,"$669,217"
Marcus Gilbert,PIT,RT,"$668,402"
Randall Cobb,GB,WR,"$666,766"
David Johnson,PIT,TE,"$665,000"
Rob Gronkowski,NE,TE,"$660,000"
Lamarr Houston,OAK,OLB,"$660,000"
