Year,Name,POS,Salary,Team Abbv.,Team Name,Division
2019,DaQuan Jones,DT,"$6,000,000 ",TEN,Tennessee Titans,AFC South
2019,Emmanuel Sanders,WR,"$5,970,588 ",SF,San Francisco 49ers,NFC West
2019,Jaylon Smith,ILB,"$5,941,707 ",DAL,Dallas Cowboys,NFC East
2019,Johnathan Joseph,CB,"$5,937,500 ",HOU,Houston Texans,AFC South
2019,Giovani Bernard,RB,"$5,918,307 ",CIN,Cincinnati Bengals,AFC North
2019,Jason McCourty,CB,"$5,887,500 ",NE,New England Patriots,AFC East
2019,N'Keal Harry,WR,"$5,859,252 ",NE,New England Patriots,AFC East
2019,Patrick Chung,SS,"$5,809,375 ",NE,New England Patriots,AFC East
2019,Justin Pugh,G,"$5,779,866 ",ARI,Arizona Cardinals,NFC West
2019,Will Fuller,WR,"$5,775,120 ",HOU,Houston Texans,AFC South
2019,Nigel Bradham,OLB,"$5,750,000 ",PHI,Philadelphia Eagles,NFC East
2019,D.J. Hayden,CB,"$5,750,000 ",JAC,Jacksonville Jaguars,AFC South
2019,Trai Turner,G,"$5,741,743 ",CAR,Carolina Panthers,NFC South
2019,Josh Kline,G,"$5,703,125 ",MIN,Minnesota Vikings,NFC North
2019,Ronald Darby,CB,"$5,625,000 ",PHI,Philadelphia Eagles,NFC East
2019,Bobby McCain,FS,"$5,600,000 ",MIA,Miami Dolphins,AFC East
2019,James Carpenter,G,"$5,553,867 ",ATL,Atlanta Falcons,NFC South
2019,J.R. Sweezy,G,"$5,551,787 ",ARI,Arizona Cardinals,NFC West
2019,Taylor Gabriel,WR,"$5,515,684 ",CHI,Chicago Bears,NFC North
2019,Tyler Lockett,WR,"$5,507,000 ",SEA,Seattle Seahawks,NFC West
2019,Lamar Miller,RB,"$5,500,000 ",HOU,Houston Texans,AFC South
2019,Ryan Fitzpatrick,QB,"$5,500,000 ",MIA,Miami Dolphins,AFC East
2019,Malcom Brown,DT,"$5,500,000 ",NO,New Orleans Saints,NFC South
2019,Jason Myers,K,"$5,500,000 ",SEA,Seattle Seahawks,NFC West
2019,Denzel Perryman,ILB,"$5,462,500 ",LAC,Los Angeles Chargers,AFC West
2019,Ryan Tannehill,QB,"$5,425,000 ",TEN,Tennessee Titans,AFC South
2019,Eddie Goldman,DT,"$5,371,357 ",CHI,Chicago Bears,NFC North
2019,Paul Richardson,WR,"$5,312,500 ",WAS,Washington Commanders,NFC East
2019,Steven Hauschka,K,"$5,281,739 ",BUF,Buffalo Bills,AFC East
2019,Cordarrelle Patterson,WR,"$5,250,000 ",CHI,Chicago Bears,NFC North
2019,Thomas Davis,OLB,"$5,250,000 ",LAC,Los Angeles Chargers,AFC West
2019,Ty Sambrailo,RT,"$5,227,353 ",ATL,Atlanta Falcons,NFC South
2019,A.J. Cann,G,"$5,105,000 ",JAC,Jacksonville Jaguars,AFC South
2019,Margus Hunt,DT,"$5,100,000 ",IND,Indianapolis Colts,AFC South
2019,Eric Rowe,CB,"$5,100,000 ",MIA,Miami Dolphins,AFC East
2019,Vince Williams,ILB,"$5,100,000 ",PIT,Pittsburgh Steelers,AFC North
2019,Kyle Van Noy,ILB,"$5,093,750 ",NE,New England Patriots,AFC East
2019,Micah Hyde,SS,"$5,058,716 ",BUF,Buffalo Bills,AFC East
2019,Vance McDonald,TE,"$5,006,250 ",PIT,Pittsburgh Steelers,AFC North
2019,Shaquil Barrett,OLB,"$5,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2019,Todd Gurley,RB,"$5,000,000 ",LAR,Los Angeles Rams,NFC West
2019,Brian Hoyer,QB,"$5,000,000 ",IND,Indianapolis Colts,AFC South
2019,Shamar Stephen,DT,"$5,000,000 ",MIN,Minnesota Vikings,NFC North
2019,Morgan Moses,RT,"$5,000,000 ",WAS,Washington Commanders,NFC East
2019,Alejandro Villanueva,LT,"$5,000,000 ",PIT,Pittsburgh Steelers,AFC North
2019,Randall Cobb,WR,"$4,975,066 ",DAL,Dallas Cowboys,NFC East
2019,Marcus Gilbert,RT,"$4,915,000 ",ARI,Arizona Cardinals,NFC West
2019,Denico Autry,DT,"$4,906,250 ",IND,Indianapolis Colts,AFC South
2019,Delanie Walker,TE,"$4,848,750 ",TEN,Tennessee Titans,AFC South
2019,Shaq Mason,G,"$4,812,500 ",NE,New England Patriots,AFC East
2019,Demar Dotson,RT,"$4,803,125 ",TB,Tampa Bay Buccaneers,NFC South
2019,Kareem Martin,OLB,"$4,775,000 ",NYG,New  York Giants,NFC East
2019,Vernon Davis,TE,"$4,762,500 ",WAS,Washington Commanders,NFC East
2019,Tramon Williams,CB,"$4,750,000 ",GB,Green Bay Packers,NFC North
2019,Johnathan Hankins,DT,"$4,750,000 ",OAK,Oakland Raiders,AFC West
2019,Josh Lambo,K,"$4,750,000 ",JAC,Jacksonville Jaguars,AFC South
2019,Justin Britt,C,"$4,750,000 ",SEA,Seattle Seahawks,NFC West
2019,Markus Golden,OLB,"$4,750,000 ",NYG,New  York Giants,NFC East
2019,Isaac Seumalo,G,"$4,749,000 ",PHI,Philadelphia Eagles,NFC East
2019,A.J. Klein,ILB,"$4,675,000 ",NO,New Orleans Saints,NFC South
2019,Jesse Davis,T,"$4,645,000 ",MIA,Miami Dolphins,AFC East
2019,Melvin Gordon,RB,"$4,615,882 ",LAC,Los Angeles Chargers,AFC West
2019,Kyle Juszczyk,FB,"$4,600,000 ",SF,San Francisco 49ers,NFC West
2019,Jordan Phillips,DT,"$4,533,749 ",BUF,Buffalo Bills,AFC East
2019,Sean Lee,OLB,"$4,524,196 ",DAL,Dallas Cowboys,NFC East
2019,Rhett Ellison,TE,"$4,500,000 ",NYG,New  York Giants,NFC East
2019,Byron Murphy,CB,"$4,485,293 ",ARI,Arizona Cardinals,NFC West
2019,Eric Kendricks,ILB,"$4,484,375 ",MIN,Minnesota Vikings,NFC North
2019,Danny Amendola,WR,"$4,484,375 ",DET,Detroit Lions,NFC North
2019,Darqueze Dennard,CB,"$4,417,540 ",CIN,Cincinnati Bengals,AFC North
2019,Darryl Roberts,CB,"$4,406,250 ",NYJ,New York Jets,AFC East
2019,Latavius Murray,RB,"$4,400,000 ",NO,New Orleans Saints,NFC South
2019,Jon Feliciano,G,"$4,315,014 ",BUF,Buffalo Bills,AFC East
2019,Jason Witten,TE,"$4,304,482 ",DAL,Dallas Cowboys,NFC East
2019,Dion Lewis,RB,"$4,300,000 ",TEN,Tennessee Titans,AFC South
2019,Christian Jones,ILB,"$4,299,117 ",DET,Detroit Lions,NFC North
2019,Rock Ya-Sin,CB,"$4,272,420 ",IND,Indianapolis Colts,AFC South
2019,Ramon Foster,G,"$4,250,000 ",PIT,Pittsburgh Steelers,AFC North
2019,Aqib Talib,CB,"$4,235,294 ",MIA,Miami Dolphins,AFC East
2019,Devon Kennard,OLB,"$4,225,000 ",DET,Detroit Lions,NFC North
2019,Jawaan Taylor,RT,"$4,219,308 ",JAC,Jacksonville Jaguars,AFC South
2019,Jimmie Ward,FS,"$4,218,750 ",SF,San Francisco 49ers,NFC West
2019,Barkevious Mingo,OLB,"$4,200,000 ",HOU,Houston Texans,AFC South
2019,Josh Hill,TE,"$4,150,000 ",NO,New Orleans Saints,NFC South
2019,Harrison Butker,K,"$4,145,000 ",KC,Kansas City Chiefs,AFC West
2019,Wesley Woodyard,ILB,"$4,131,250 ",TEN,Tennessee Titans,AFC South
2019,Cody Ford,RT,"$4,122,727 ",BUF,Buffalo Bills,AFC East
2019,Deebo Samuel,WR,"$4,113,076 ",SF,San Francisco 49ers,NFC West
2019,Kyle Long,G,"$4,110,809 ",CHI,Chicago Bears,NFC North
2019,Greg Little,T,"$4,108,212 ",CAR,Carolina Panthers,NFC South
2019,Shawn Williams,SS,"$4,106,308 ",CIN,Cincinnati Bengals,AFC North
2019,Brett Kern,P,"$4,100,000 ",TEN,Tennessee Titans,AFC South
2019,Patrick Robinson,CB,"$4,100,000 ",NO,New Orleans Saints,NFC South
2019,B.W. Webb,CB,"$4,047,533 ",CIN,Cincinnati Bengals,AFC North
2019,Corey Peters,DT,"$4,042,135 ",ARI,Arizona Cardinals,NFC West
2019,Todd Davis,ILB,"$4,032,959 ",DEN,Denver Broncos,AFC West
2019,Tyler Eifert,TE,"$4,026,482 ",CIN,Cincinnati Bengals,AFC North
2019,Beau Allen,DT,"$4,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2019,Breshad Perriman,WR,"$4,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2019,Tyler Higbee,TE,"$4,000,000 ",LAR,Los Angeles Rams,NFC West
2019,Rodney McLeod,FS,"$4,000,000 ",PHI,Philadelphia Eagles,NFC East
2019,Abry Jones,DT,"$4,000,000 ",JAC,Jacksonville Jaguars,AFC South
2019,Travis Benjamin,WR,"$4,000,000 ",LAC,Los Angeles Chargers,AFC West
2019,Nick Easton,G,"$4,000,000 ",NO,New Orleans Saints,NFC South
2019,Mychal Kendricks,OLB,"$4,000,000 ",SEA,Seattle Seahawks,NFC West
2019,Joey Bosa,DE,"$3,978,230 ",LAC,Los Angeles Chargers,AFC West
2019,Angelo Blackson,DE,"$3,968,750 ",HOU,Houston Texans,AFC South
2019,Morgan Burnett,SS,"$3,909,291 ",CLE,Cleveland Browns,AFC North
2019,Brennan Scarlett,OLB,"$3,907,285 ",HOU,Houston Texans,AFC South
2019,Sean Bunting,CB,"$3,879,360 ",TB,Tampa Bay Buccaneers,NFC South
2019,Jeff Heuerman,TE,"$3,875,000 ",DEN,Denver Broncos,AFC West
2019,Adam Vinatieri,K,"$3,875,000 ",IND,Indianapolis Colts,AFC South
2019,Bruce Irvin,OLB,"$3,848,774 ",CAR,Carolina Panthers,NFC South
2019,Allen Hurns,WR,"$3,800,000 ",MIA,Miami Dolphins,AFC East
2019,Trayvon Mullen,CB,"$3,794,380 ",OAK,Oakland Raiders,AFC West
2019,Spencer Long,C,"$3,789,823 ",BUF,Buffalo Bills,AFC East
2019,Mohamed Sanu,WR,"$3,779,411 ",NE,New England Patriots,AFC East
2019,Devonta Freeman,RB,"$3,771,114 ",ATL,Atlanta Falcons,NFC South
2019,William Gholston,DE,"$3,750,000 ",TB,Tampa Bay Buccaneers,NFC South
2019,Daniel Sorensen,SS,"$3,750,000 ",KC,Kansas City Chiefs,AFC West
2019,Michael Schofield,G,"$3,750,000 ",LAC,Los Angeles Chargers,AFC West
2019,Jerick McKinnon,RB,"$3,750,000 ",SF,San Francisco 49ers,NFC West
2019,Antoine Bethea,FS,"$3,750,000 ",NYG,New  York Giants,NFC East
2019,Jakeem Grant,WR,"$3,720,000 ",MIA,Miami Dolphins,AFC East
2019,James White,RB,"$3,718,750 ",NE,New England Patriots,AFC East
2019,Dalton Risner,G,"$3,709,388 ",DEN,Denver Broncos,AFC West
2019,Lorenzo Alexander,OLB,"$3,700,000 ",BUF,Buffalo Bills,AFC East
2019,Stephen Gostkowski,K,"$3,687,500 ",NE,New England Patriots,AFC East
2019,Lane Taylor,G,"$3,679,057 ",GB,Green Bay Packers,NFC North
2019,Drew Lock,QB,"$3,613,776 ",DEN,Denver Broncos,AFC West
2019,Mason Crosby,K,"$3,600,000 ",GB,Green Bay Packers,NFC North
2019,Tevin Coleman,RB,"$3,568,750 ",SF,San Francisco 49ers,NFC West
2019,Ricardo Allen,SS,"$3,566,490 ",ATL,Atlanta Falcons,NFC South
2019,Ed Dickson,TE,"$3,550,000 ",SEA,Seattle Seahawks,NFC West
2019,Demetrius Harris,TE,"$3,547,813 ",CLE,Cleveland Browns,AFC North
2019,Romeo Okwara,DE,"$3,542,180 ",DET,Detroit Lions,NFC North
2019,Jahlani Tavai,LB,"$3,528,796 ",DET,Detroit Lions,NFC North
2019,Lee Smith,TE,"$3,528,124 ",BUF,Buffalo Bills,AFC East
2019,Leonard Williams,DE,"$3,517,647 ",NYG,New  York Giants,NFC East
2019,Jordan Poyer,FS,"$3,516,207 ",BUF,Buffalo Bills,AFC East
2019,James Hurst,RT,"$3,512,210 ",BAL,Baltimore Ravens,AFC North
2019,Clay Matthews Jr.,OLB,"$3,500,000 ",LAR,Los Angeles Rams,NFC West
2019,Brian Poole,CB,"$3,500,000 ",NYJ,New York Jets,AFC East
2019,Case Keenum,QB,"$3,500,000 ",WAS,Washington Commanders,NFC East
2019,Duron Harmon,SS,"$3,500,000 ",NE,New England Patriots,AFC East
2019,Lawrence Guy,DT,"$3,500,000 ",NE,New England Patriots,AFC East
2019,Jaquiski Tartt,SS,"$3,475,000 ",SF,San Francisco 49ers,NFC West
2019,Elgton Jenkins,G,"$3,447,812 ",GB,Green Bay Packers,NFC North
2019,Bradley McDougald,SS,"$3,368,750 ",SEA,Seattle Seahawks,NFC West
2019,Greedy Williams,CB,"$3,345,800 ",CLE,Cleveland Browns,AFC North
2019,Joejuan Williams,CB,"$3,334,384 ",NE,New England Patriots,AFC East
2019,HaHa Clinton-Dix,FS,"$3,325,271 ",CHI,Chicago Bears,NFC North
2019,Darren Waller,TE,"$3,320,004 ",OAK,Oakland Raiders,AFC West
2019,Greg Olsen,TE,"$3,300,363 ",CAR,Carolina Panthers,NFC South
2019,Marquise Goodwin,WR,"$3,281,250 ",SF,San Francisco 49ers,NFC West
2019,Johnny Hekker,P,"$3,250,000 ",LAR,Los Angeles Rams,NFC West
2019,Ereck Flowers,G,"$3,250,000 ",WAS,Washington Commanders,NFC East
2019,Tahir Whitehead,OLB,"$3,250,000 ",OAK,Oakland Raiders,AFC West
2019,Jarrod Wilson,FS,"$3,250,000 ",JAC,Jacksonville Jaguars,AFC South
2019,Thomas Morstead,P,"$3,250,000 ",NO,New Orleans Saints,NFC South
2019,Michael Bennett,DE,"$3,213,489 ",DAL,Dallas Cowboys,NFC East
2019,Clayton Geathers,SS,"$3,187,500 ",IND,Indianapolis Colts,AFC South
2019,Sam Koch,P,"$3,156,898 ",BAL,Baltimore Ravens,AFC North
2019,Patrick Onwuasor,ILB,"$3,132,555 ",BAL,Baltimore Ravens,AFC North
2019,Mitchell Trubisky,QB,"$3,131,564 ",CHI,Chicago Bears,NFC North
2019,Michael Pierce,DT,"$3,130,618 ",BAL,Baltimore Ravens,AFC North
2019,Andre Roberts,WR,"$3,122,287 ",BUF,Buffalo Bills,AFC East
2019,David Andrews,C,"$3,100,000 ",NE,New England Patriots,AFC East
2019,Shelby Harris,DT,"$3,095,000 ",DEN,Denver Broncos,AFC West
2019,Chester Rogers,WR,"$3,095,000 ",IND,Indianapolis Colts,AFC South
2019,Anthony Harris,SS,"$3,095,000 ",MIN,Minnesota Vikings,NFC North
2019,Cory Littleton,ILB,"$3,095,000 ",LAR,Los Angeles Rams,NFC West
2019,Robbie Anderson,WR,"$3,095,000 ",NYJ,New York Jets,AFC East
2019,Jalen Richard,RB,"$3,095,000 ",OAK,Oakland Raiders,AFC West
2019,Daryl Worley,CB,"$3,095,000 ",OAK,Oakland Raiders,AFC West
2019,Nate Sudfeld,QB,"$3,095,000 ",PHI,Philadelphia Eagles,NFC East
2019,Ka'imi Fairbairn,K,"$3,095,000 ",HOU,Houston Texans,AFC South
2019,B.J. Finney,G,"$3,095,000 ",PIT,Pittsburgh Steelers,AFC North
2019,George Fant,T,"$3,095,000 ",SEA,Seattle Seahawks,NFC West
2019,Colt McCoy,QB,"$3,093,750 ",WAS,Washington Commanders,NFC East
2019,Quinton Dunbar,CB,"$3,071,875 ",WAS,Washington Commanders,NFC East
2019,Marquise Blair,S,"$3,050,744 ",SEA,Seattle Seahawks,NFC West
2019,Kevin Johnson,CB,"$3,048,557 ",BUF,Buffalo Bills,AFC East
2019,Terrance Mitchell,CB,"$3,025,243 ",CLE,Cleveland Browns,AFC North
2019,Solomon Thomas,DE,"$3,024,490 ",SF,San Francisco 49ers,NFC West
2019,Rigoberto Sanchez,P,"$3,000,000 ",IND,Indianapolis Colts,AFC South
2019,LeSean McCoy,RB,"$3,000,000 ",KC,Kansas City Chiefs,AFC West
2019,A.J. McCarron,QB,"$3,000,000 ",HOU,Houston Texans,AFC South
2019,Jamie Collins,OLB,"$3,000,000 ",NE,New England Patriots,AFC East
2019,Chris Boswell,K,"$3,000,000 ",PIT,Pittsburgh Steelers,AFC North
2019,Tyson Alualu,DE,"$3,000,000 ",PIT,Pittsburgh Steelers,AFC North
2019,Anthony Chickillo,OLB,"$3,000,000 ",PIT,Pittsburgh Steelers,AFC North
2019,Cameron Fleming,T,"$2,974,952 ",DAL,Dallas Cowboys,NFC East
2019,Luke Stocker,TE,"$2,962,616 ",ATL,Atlanta Falcons,NFC South
2019,Jamize Olawale,FB,"$2,957,310 ",DAL,Dallas Cowboys,NFC East
2019,Erik McCoy,C,"$2,944,512 ",NO,New Orleans Saints,NFC South
2019,Leonard Fournette,RB,"$2,933,258 ",JAC,Jacksonville Jaguars,AFC South
2019,DeForest Buckner,DT,"$2,930,589 ",SF,San Francisco 49ers,NFC West
2019,Chris Thompson,RB,"$2,921,875 ",WAS,Washington Commanders,NFC East
2019,Spencer Pulley,C,"$2,900,000 ",NYG,New  York Giants,NFC East
2019,Morris Claiborne,CB,"$2,875,882 ",KC,Kansas City Chiefs,AFC West
2019,Jack Crawford,DT,"$2,858,224 ",ATL,Atlanta Falcons,NFC South
2019,Senio Kelemete,G,"$2,843,750 ",HOU,Houston Texans,AFC South
2019,Ben Banogu,DE,"$2,838,276 ",IND,Indianapolis Colts,AFC South
2019,Dustin Hopkins,K,"$2,825,000 ",WAS,Washington Commanders,NFC East
2019,Geronimo Allison,WR,"$2,800,000 ",GB,Green Bay Packers,NFC North
2019,Ross Cockrell,CB,"$2,797,373 ",CAR,Carolina Panthers,NFC South
2019,D.J. Fluker,G,"$2,787,500 ",SEA,Seattle Seahawks,NFC West
2019,Corey Davis,WR,"$2,773,614 ",TEN,Tennessee Titans,AFC South
2019,Drew Stanton,QB,"$2,765,625 ",CLE,Cleveland Browns,AFC North
2019,Josh Bellamy,WR,"$2,750,000 ",NYJ,New York Jets,AFC East
2019,Jonotthan Harrison,C,"$2,750,000 ",NYJ,New York Jets,AFC East
2019,Steve McLendon,DT,"$2,750,000 ",NYJ,New York Jets,AFC East
2019,Damien Wilson,OLB,"$2,750,000 ",KC,Kansas City Chiefs,AFC West
2019,Michael Person,G,"$2,750,000 ",SF,San Francisco 49ers,NFC West
2019,Mike Iupati,G,"$2,750,000 ",SEA,Seattle Seahawks,NFC West
2019,Brandon McManus,K,"$2,750,000 ",DEN,Denver Broncos,AFC West
2019,Irv Smith,TE,"$2,732,040 ",MIN,Minnesota Vikings,NFC North
2019,Kenny Wiggins,G,"$2,718,750 ",DET,Detroit Lions,NFC North
2019,Daniel Kilgore,C,"$2,681,250 ",MIA,Miami Dolphins,AFC East
2019,Raheem Mostert,RB,"$2,650,000 ",SF,San Francisco 49ers,NFC West
2019,Leonard Floyd,OLB,"$2,643,815 ",CHI,Chicago Bears,NFC North
2019,Nevin Lawson,CB,"$2,638,235 ",OAK,Oakland Raiders,AFC West
2019,A.J. Brown,WR,"$2,625,812 ",TEN,Tennessee Titans,AFC South
2019,Jack Conklin,RT,"$2,617,862 ",TEN,Tennessee Titans,AFC South
2019,Bradley Pinion,P,"$2,600,000 ",TB,Tampa Bay Buccaneers,NFC South
2019,Adarius Taylor,ILB,"$2,580,641 ",CLE,Cleveland Browns,AFC North
2019,Chris Conley,WR,"$2,566,666 ",JAC,Jacksonville Jaguars,AFC South
2019,Drew Sample,TE,"$2,562,504 ",CIN,Cincinnati Bengals,AFC North
2019,Chad Henne,QB,"$2,550,000 ",KC,Kansas City Chiefs,AFC West
2019,Kiko Alonso,OLB,"$2,550,000 ",NO,New Orleans Saints,NFC South
2019,Matt Bosher,P,"$2,547,038 ",ATL,Atlanta Falcons,NFC South
2019,Phillip Dorsett,WR,"$2,537,500 ",NE,New England Patriots,AFC East
2019,Adrian Peterson,RB,"$2,530,000 ",WAS,Washington Commanders,NFC East
2019,Demaryius Thomas,WR,"$2,528,390 ",NYJ,New York Jets,AFC East
2019,Eli Apple,CB,"$2,516,225 ",NO,New Orleans Saints,NFC South
2019,Ryan Succop,K,"$2,500,000 ",TEN,Tennessee Titans,AFC South
2019,Dustin Colquitt,P,"$2,500,000 ",KC,Kansas City Chiefs,AFC West
2019,Erik Harris,S,"$2,500,000 ",OAK,Oakland Raiders,AFC West
2019,Matt Prater,K,"$2,500,000 ",DET,Detroit Lions,NFC North
2019,Matthew Slater,WR,"$2,500,000 ",NE,New England Patriots,AFC East
2019,Virgil Green,TE,"$2,500,000 ",LAC,Los Angeles Chargers,AFC West
2019,Ted Ginn Jr.,WR,"$2,500,000 ",NO,New Orleans Saints,NFC South
2019,Laken Tomlinson,G,"$2,500,000 ",SF,San Francisco 49ers,NFC West
2019,Mike Remmers,RT,"$2,500,000 ",NYG,New  York Giants,NFC East
2019,Jamal Adams,SS,"$2,488,528 ",NYJ,New York Jets,AFC East
2019,Theo Riddick,RB,"$2,468,750 ",DEN,Denver Broncos,AFC West
2019,Xavier Williams,DT,"$2,463,250 ",KC,Kansas City Chiefs,AFC West
2019,Kevin Huber,P,"$2,409,854 ",CIN,Cincinnati Bengals,AFC North
2019,Miles Sanders,RB,"$2,406,036 ",PHI,Philadelphia Eagles,NFC East
2019,Tre Boston,FS,"$2,384,012 ",CAR,Carolina Panthers,NFC South
2019,Jalen Ramsey,CB,"$2,351,558 ",LAR,Los Angeles Rams,NFC West
2019,Craig Robertson,ILB,"$2,350,000 ",NO,New Orleans Saints,NFC South
2019,Deshazor Everett,SS,"$2,334,375 ",WAS,Washington Commanders,NFC East
2019,Jeff Heath,SS,"$2,333,077 ",DAL,Dallas Cowboys,NFC East
2019,Greg Zuerlein,K,"$2,325,000 ",LAR,Los Angeles Rams,NFC West
2019,Lonnie Johnson,CB,"$2,307,112 ",HOU,Houston Texans,AFC South
2019,Mike Williams,WR,"$2,260,448 ",LAC,Los Angeles Chargers,AFC West
2019,Daren Bates,ILB,"$2,250,000 ",TEN,Tennessee Titans,AFC South
2019,Vinny Curry,DE,"$2,250,000 ",PHI,Philadelphia Eagles,NFC East
2019,Lerentee McCray,DE,"$2,250,000 ",JAC,Jacksonville Jaguars,AFC South
2019,Geoff Swaim,TE,"$2,237,500 ",JAC,Jacksonville Jaguars,AFC South
2019,Nate Ebner,FS,"$2,218,750 ",NE,New England Patriots,AFC East
2019,Max Scharping,G,"$2,200,880 ",HOU,Houston Texans,AFC South
2019,Duke Johnson,RB,"$2,200,000 ",HOU,Houston Texans,AFC South
2019,Sheldon Rankins,DT,"$2,195,680 ",NO,New Orleans Saints,NFC South
2019,Malcolm Brown,RB,"$2,187,500 ",LAR,Los Angeles Rams,NFC West
2019,Brandon Bolden,RB,"$2,187,500 ",NE,New England Patriots,AFC East
2019,Nick Vigil,OLB,"$2,157,385 ",CIN,Cincinnati Bengals,AFC North
2019,Rex Burkhead,RB,"$2,156,250 ",NE,New England Patriots,AFC East
2019,Dak Prescott,QB,"$2,155,229 ",DAL,Dallas Cowboys,NFC East
2019,John Simon,DE,"$2,150,000 ",NE,New England Patriots,AFC East
2019,Laremy Tunsil,LT,"$2,148,770 ",HOU,Houston Texans,AFC South
2019,Mecole Hardman,WR,"$2,147,764 ",KC,Kansas City Chiefs,AFC West
2019,Quinton Spain,G,"$2,143,171 ",BUF,Buffalo Bills,AFC East
2019,Joe Schobert,OLB,"$2,141,277 ",CLE,Cleveland Browns,AFC North
2019,De'Vondre Campbell,OLB,"$2,132,466 ",ATL,Atlanta Falcons,NFC South
2019,Rashaan Melvin,CB,"$2,131,250 ",DET,Detroit Lions,NFC North
2019,Peyton Barber,RB,"$2,125,000 ",TB,Tampa Bay Buccaneers,NFC South
2019,Maliek Collins,DT,"$2,120,076 ",DAL,Dallas Cowboys,NFC East
2019,Matt Judon,OLB,"$2,118,556 ",BAL,Baltimore Ravens,AFC North
2019,J.J. Arcega-Whiteside,WR,"$2,115,888 ",PHI,Philadelphia Eagles,NFC East
2019,Myles Garrett,DE,"$2,105,605 ",CLE,Cleveland Browns,AFC North
2019,Nick Kwiatkoski,ILB,"$2,105,278 ",CHI,Chicago Bears,NFC North
2019,Wes Schweitzer,C,"$2,103,314 ",ATL,Atlanta Falcons,NFC South
2019,Marcedes Lewis,TE,"$2,100,000 ",GB,Green Bay Packers,NFC North
2019,Trysten Hill,DT,"$2,098,841 ",DAL,Dallas Cowboys,NFC East
2019,Austin Hooper,TE,"$2,095,738 ",ATL,Atlanta Falcons,NFC South
2019,Christian McCaffrey,RB,"$2,081,666 ",CAR,Carolina Panthers,NFC South
2019,Eric Murray,FS,"$2,073,675 ",CLE,Cleveland Browns,AFC North
2019,Karl Joseph,SS,"$2,070,589 ",OAK,Oakland Raiders,AFC West
2019,Andy Janovich,FB,"$2,070,000 ",DEN,Denver Broncos,AFC West
2019,Anthony Brown,CB,"$2,063,764 ",DAL,Dallas Cowboys,NFC East
2019,Seth Roberts,WR,"$2,056,236 ",BAL,Baltimore Ravens,AFC North
2019,Frank Gore,RB,"$2,046,814 ",BUF,Buffalo Bills,AFC East
2019,Rashard Higgins,WR,"$2,045,727 ",CLE,Cleveland Browns,AFC North
2019,Justin Simmons,FS,"$2,040,000 ",DEN,Denver Broncos,AFC West
2019,John Ross,WR,"$2,039,509 ",CIN,Cincinnati Bengals,AFC North
2019,Joe Thomas,ILB,"$2,036,964 ",DAL,Dallas Cowboys,NFC East
2019,Donald Penn,RT,"$2,030,000 ",WAS,Washington Commanders,NFC East
2019,Al Woods,DT,"$2,028,032 ",SEA,Seattle Seahawks,NFC West
2019,Adrian Clayborn,DE,"$2,026,215 ",ATL,Atlanta Falcons,NFC South
2019,Connor McGovern,C,"$2,025,000 ",DEN,Denver Broncos,AFC West
2019,Will Parks,SS,"$2,025,000 ",DEN,Denver Broncos,AFC West
2019,Carl Nassib,OLB,"$2,025,000 ",TB,Tampa Bay Buccaneers,NFC South
2019,Kyler Fackrell,OLB,"$2,025,000 ",GB,Green Bay Packers,NFC North
2019,Blake Martinez,ILB,"$2,025,000 ",GB,Green Bay Packers,NFC North
2019,Joe Haeg,G,"$2,025,000 ",IND,Indianapolis Colts,AFC South
2019,Rashod Hill,G,"$2,025,000 ",MIN,Minnesota Vikings,NFC North
2019,Tajae Sharpe,WR,"$2,025,000 ",TEN,Tennessee Titans,AFC South
2019,Austin Blythe,G,"$2,025,000 ",LAR,Los Angeles Rams,NFC West
2019,Jordan Jenkins,OLB,"$2,025,000 ",NYJ,New York Jets,AFC East
2019,Demarcus Robinson,WR,"$2,025,000 ",KC,Kansas City Chiefs,AFC West
2019,Brandon Shell,RT,"$2,025,000 ",NYJ,New York Jets,AFC East
2019,Kendall Fuller,CB,"$2,025,000 ",KC,Kansas City Chiefs,AFC West
2019,Alex Lewis,G,"$2,025,000 ",NYJ,New York Jets,AFC East
2019,Jordan Lucas,S,"$2,025,000 ",KC,Kansas City Chiefs,AFC West
2019,Evan Boehm,G,"$2,025,000 ",MIA,Miami Dolphins,AFC East
2019,D.J. Reader,DT,"$2,025,000 ",HOU,Houston Texans,AFC South
2019,Brandon Dunn,DT,"$2,025,000 ",HOU,Houston Texans,AFC South
2019,Graham Glasgow,G,"$2,025,000 ",DET,Detroit Lions,NFC North
2019,Halapoulivaati Vaitai,G,"$2,025,000 ",PHI,Philadelphia Eagles,NFC East
2019,Jalen Mills,CB,"$2,025,000 ",PHI,Philadelphia Eagles,NFC East
2019,Jordan Howard,RB,"$2,025,000 ",PHI,Philadelphia Eagles,NFC East
2019,Yannick Ngakoue,DE,"$2,025,000 ",JAC,Jacksonville Jaguars,AFC South
2019,Jatavis Brown,OLB,"$2,025,000 ",LAC,Los Angeles Chargers,AFC West
2019,Joe Thuney,G,"$2,025,000 ",NE,New England Patriots,AFC East
2019,Elandon Roberts,ILB,"$2,025,000 ",NE,New England Patriots,AFC East
