id,Year,Name,POS,Salary,Team Abbv.,Team Name,Division
659,2013,Phil Taylor,DT,"$1,110,750",CLE,Cleveland Browns,AFC North
660,2013,Travis Kelce,TE,"$1,108,304",KC,Kansas City Chiefs,AFC West
661,2013,Anthony Castonzo,LT,"$1,102,372",IND,Indianapolis Colts,AFC South
662,2013,Larry Warford,G,"$1,102,000",DET,Detroit Lions,NFC North
663,2013,Montell Owens,FB,"$1,100,000",DET,Detroit Lions,NFC North
664,2013,Ryan Cook,C,"$1,100,000",DAL,Dallas Cowboys,NFC East
665,2013,Matt Spaeth,TE,"$1,100,000",PIT,Pittsburgh Steelers,AFC North
666,2013,Kurt Coleman,FS,"$1,100,000",PHI,Philadelphia Eagles,NFC East
667,2013,David Garrard,QB,"$1,100,000",NYJ,New York Jets,AFC East
668,2013,Ted Ginn Jr.,WR,"$1,100,000",CAR,Carolina Panthers,NFC South
669,2013,Captain Munnerlyn,CB,"$1,100,000",CAR,Carolina Panthers,NFC South
670,2013,Travelle Wharton,G,"$1,100,000",CAR,Carolina Panthers,NFC South
671,2013,Chase Blackburn,OLB,"$1,100,000",CAR,Carolina Panthers,NFC South
672,2013,Sio Moore,OLB,"$1,095,832",OAK,Oakland Raiders,AFC West
673,2013,Justin Drescher,LS,"$1,090,000",NO,New Orleans Saints,NFC South
674,2013,Winston Justice,LT,"$1,090,000",DEN,Denver Broncos,AFC West
675,2013,Jeromy Miles,SS,"$1,089,529",BAL,Baltimore Ravens,AFC North
676,2013,Bennie Logan,DT,"$1,089,092",PHI,Philadelphia Eagles,NFC East
677,2013,Mike Windt,LS,"$1,080,000",SD,San Diego Chargers,AFC West
678,2013,Cameron Jordan,DE,"$1,077,855",NO,New Orleans Saints,NFC South
679,2013,Leon McFadden,CB,"$1,076,252",CLE,Cleveland Browns,AFC North
680,2013,Jermaine Gresham,TE,"$1,075,500",CIN,Cincinnati Bengals,AFC North
681,2013,James Carpenter,G,"$1,069,682",SEA,Seattle Seahawks,NFC West
682,2013,Jonathan Baldwin,WR,"$1,061,510",SF,San Francisco 49ers,NFC West
683,2013,Blidi Wreh-Wilson,CB,"$1,061,324",TEN,Tennessee Titans,AFC South
684,2013,Robert Ayers,DE,"$1,060,000",DEN,Denver Broncos,AFC West
685,2013,Christian Yount,LS,"$1,055,000",CLE,Cleveland Browns,AFC North
686,2013,Jimmy Smith,CB,"$1,053,336",BAL,Baltimore Ravens,AFC North
687,2013,T.J. McDonald,FS,"$1,053,000",STL,St. Louis Rams,NFC West
688,2013,Mark Ingram,RB,"$1,049,250",NO,New Orleans Saints,NFC South
689,2013,Brian Winters,G,"$1,048,876",NYJ,New York Jets,AFC East
690,2013,Sean Weatherspoon,ILB,"$1,047,500",ATL,Atlanta Falcons,NFC South
691,2013,Mark Barron,ILB,"$1,047,000",TB,Tampa Bay Buccaneers,NFC South
692,2013,Tim Jamison,DE,"$1,045,000",HOU,Houston Texans,AFC South
693,2013,Mike Glennon,QB,"$1,042,500",TB,Tampa Bay Buccaneers,NFC South
694,2013,Brandon Williams,DT,"$1,038,343",BAL,Baltimore Ravens,AFC North
695,2013,Mike Leach,LS,"$1,025,000",ARI,Arizona Cardinals,NFC West
696,2013,Terrance Williams,WR,"$1,024,472",DAL,Dallas Cowboys,NFC East
697,2013,Jermey Parnell,RT,"$1,023,088",DAL,Dallas Cowboys,NFC East
698,2013,Terron Armstead,LT,"$1,022,436",NO,New Orleans Saints,NFC South
699,2013,Keenan Allen,WR,"$1,018,800",SD,San Diego Chargers,AFC West
700,2013,Gabe Carimi,G,"$1,016,458",TB,Tampa Bay Buccaneers,NFC South
701,2013,Dan Koppen,C,"$1,015,000",DEN,Denver Broncos,AFC West
702,2013,Dallas Thomas,G,"$1,011,376",MIA,Miami Dolphins,AFC East
703,2013,David Akers,K,"$1,005,000",DET,Detroit Lions,NFC North
704,2013,Plaxico Burress,WR,"$1,005,000",PIT,Pittsburgh Steelers,AFC North
705,2013,Aubrayo Franklin,DT,"$1,005,000",IND,Indianapolis Colts,AFC South
706,2013,Quintin Mikell,S,"$1,005,000",CAR,Carolina Panthers,NFC South
707,2013,Josh Brown,K,"$1,005,000",NYG,New  York Giants,NFC East
708,2013,Calvin Pace,OLB,"$1,005,000",NYJ,New York Jets,AFC East
709,2013,Dallas Clark,TE,"$1,005,000",BAL,Baltimore Ravens,AFC North
710,2013,Brandon Stokley,WR,"$1,005,000",BAL,Baltimore Ravens,AFC North
711,2013,Rian Lindell,K,"$1,005,000",TB,Tampa Bay Buccaneers,NFC South
712,2013,Kevin Walter,WR,"$1,005,000",TEN,Tennessee Titans,AFC South
713,2013,Marquise Goodwin,WR,"$1,003,876",BUF,Buffalo Bills,AFC East
714,2013,Eugene Sims,DE,"$1,001,209",STL,St. Louis Rams,NFC West
715,2013,Greg Jones,FB,"$1,000,000",HOU,Houston Texans,AFC South
716,2013,Darian Stewart,FS,"$1,000,000",STL,St. Louis Rams,NFC West
717,2013,Ashlee Palmer,OLB,"$1,000,000",DET,Detroit Lions,NFC North
718,2013,Jerricho Cotchery,WR,"$1,000,000",PIT,Pittsburgh Steelers,AFC North
719,2013,Muhammad Wilkerson,DE,"$1,000,000",NYJ,New York Jets,AFC East
720,2013,Tyler Polumbus,LT,"$1,000,000",WAS,Washington Commanders,NFC East
721,2013,Colt Anderson,SS,"$1,000,000",PHI,Philadelphia Eagles,NFC East
722,2013,Jason Hunter,DE,"$1,000,000",OAK,Oakland Raiders,AFC West
723,2013,Mike Mitchell,FS,"$1,000,000",CAR,Carolina Panthers,NFC South
724,2013,Will Svitek,LT,"$1,000,000",NE,New England Patriots,AFC East
725,2013,Matt Shaughnessy,DE,"$1,000,000",ARI,Arizona Cardinals,NFC West
726,2013,Ropati Pitoitua,DE,"$1,000,000",TEN,Tennessee Titans,AFC South
727,2013,Geno Hayes,OLB,"$1,000,000",JAC,Jacksonville Jaguars,AFC South
728,2013,Gary Gibson,DT,"$1,000,000",TB,Tampa Bay Buccaneers,NFC South
729,2013,Erik Lorig,FB,"$1,000,000",TB,Tampa Bay Buccaneers,NFC South
730,2013,Doug Legursky,C,"$1,000,000",BUF,Buffalo Bills,AFC East
731,2013,Markus Wheaton,WR,"$996,376",PIT,Pittsburgh Steelers,AFC North
732,2013,Josh Johnson,QB,"$996,250",CIN,Cincinnati Bengals,AFC North
733,2013,Kareem Jackson,CB,"$995,000",HOU,Houston Texans,AFC South
734,2013,J.J. Wilcox,FS,"$991,068",DAL,Dallas Cowboys,NFC East
735,2013,Patrick Mannelly,LS,"$990,000",CHI,Chicago Bears,NFC North
736,2013,Usama Young,S,"$985,000",OAK,Oakland Raiders,AFC West
737,2013,Cameron Heyward,DE,"$984,548",PIT,Pittsburgh Steelers,AFC North
738,2013,Damontre Moore,DE,"$980,252",NYG,New  York Giants,NFC East
739,2013,Derek Sherrod,RT,"$975,182",GB,Green Bay Packers,NFC North
740,2013,John Jenkins,DE,"$972,560",NO,New Orleans Saints,NFC South
741,2013,Patrick Angerer,ILB,"$970,000",IND,Indianapolis Colts,AFC South
742,2013,Patrick Bailey,OLB,"$970,000",TEN,Tennessee Titans,AFC South
743,2013,Logan Ryan,CB,"$968,252",NE,New England Patriots,AFC East
744,2013,Brandon Tate,WR,"$966,000",CIN,Cincinnati Bengals,AFC North
745,2013,Ryan Tannehill,QB,"$965,841",MIA,Miami Dolphins,AFC East
746,2013,Bryan Bulaga,RT,"$962,000",GB,Green Bay Packers,NFC North
747,2013,Luke Kuechly,ILB,"$961,755",CAR,Carolina Panthers,NFC South
748,2013,Shawn Williams,SS,"$960,944",CIN,Cincinnati Bengals,AFC North
749,2013,Rex Grossman,QB,"$960,000",WAS,Washington Commanders,NFC East
750,2013,Dan Williams,DT,"$960,000",ARI,Arizona Cardinals,NFC West
751,2013,Chris Maragos,FS,"$955,000",SEA,Seattle Seahawks,NFC West
752,2013,Jordan Reed,TE,"$954,112",WAS,Washington Commanders,NFC East
753,2013,Hugh Thornton,G,"$950,380",IND,Indianapolis Colts,AFC South
754,2013,Ronnie Brown,RB,"$950,000",SD,San Diego Chargers,AFC West
755,2013,Mason Crosby,K,"$950,000",GB,Green Bay Packers,NFC North
756,2013,Jordan Hill,DT,"$949,140",SEA,Seattle Seahawks,NFC West
757,2013,Corey Lemonier,OLB,"$948,520",SF,San Francisco 49ers,NFC West
758,2013,Kayvon Webster,CB,"$944,800",DEN,Denver Broncos,AFC West
759,2013,Will Witherspoon,OLB,"$940,000",STL,St. Louis Rams,NFC West
760,2013,Rashean Mathis,CB,"$940,000",DET,Detroit Lions,NFC North
761,2013,Nick Barnett,ILB,"$940,000",WAS,Washington Commanders,NFC East
762,2013,Jon Kitna,QB,"$940,000",DAL,Dallas Cowboys,NFC East
763,2013,Stephon Gilmore,CB,"$939,280",BUF,Buffalo Bills,AFC East
764,2013,Duron Harmon,SS,"$938,600",NE,New England Patriots,AFC East
765,2013,Will Davis,CB,"$926,200",MIA,Miami Dolphins,AFC East
766,2013,Cullen Loeffler,LS,"$925,000",MIN,Minnesota Vikings,NFC North
767,2013,Matt Barkley,QB,"$922,028",PHI,Philadelphia Eagles,NFC East
768,2013,Khalif Barnes,LT,"$915,000",OAK,Oakland Raiders,AFC West
769,2013,Eric Weems,WR,"$915,000",CHI,Chicago Bears,NFC North
770,2013,Kyle Wilson,CB,"$913,000",NYJ,New York Jets,AFC East
771,2013,Zaviar Gooden,ILB,"$911,016",TEN,Tennessee Titans,AFC South
772,2013,Knile Davis,RB,"$911,016",KC,Kansas City Chiefs,AFC West
773,2013,Chris Spencer,G,"$905,000",TEN,Tennessee Titans,AFC South
774,2013,Andrew Economos,LS,"$905,000",TB,Tampa Bay Buccaneers,NFC South
775,2013,Peria Jerry,DT,"$905,000",ATL,Atlanta Falcons,NFC South
776,2013,Jermelle Cudjo,DT,"$905,000",STL,St. Louis Rams,NFC West
777,2013,Israel Idonije,DE,"$905,000",DET,Detroit Lions,NFC North
778,2013,Don Muhlbach,LS,"$905,000",DET,Detroit Lions,NFC North
779,2013,Dylan Gandy,G,"$905,000",DET,Detroit Lions,NFC North
780,2013,Clint Gresham,LS,"$905,000",SEA,Seattle Seahawks,NFC West
781,2013,Greg Warren,LS,"$905,000",PIT,Pittsburgh Steelers,AFC North
782,2013,Joe Berger,G,"$905,000",MIN,Minnesota Vikings,NFC North
783,2013,Donnie Jones,P,"$905,000",PHI,Philadelphia Eagles,NFC East
784,2013,Ben Hartsock,TE,"$905,000",CAR,Carolina Panthers,NFC South
785,2013,Kevin Boothe,G,"$905,000",NYG,New  York Giants,NFC East
786,2013,Yeremiah Bell,S,"$905,000",ARI,Arizona Cardinals,NFC West
787,2013,Frostee Rucker,DT,"$905,000",ARI,Arizona Cardinals,NFC West
788,2013,Kelvin Hayden,CB,"$905,000",CHI,Chicago Bears,NFC North
789,2013,Dontari Poe,DT,"$904,546",KC,Kansas City Chiefs,AFC West
790,2013,O'Brien Schofield,OLB,"$900,000",SEA,Seattle Seahawks,NFC West
791,2013,Andre Caldwell,WR,"$900,000",DEN,Denver Broncos,AFC West
792,2013,Jamon Meredith,RT,"$900,000",TB,Tampa Bay Buccaneers,NFC South
793,2013,Kenny Britt,WR,"$897,500",TEN,Tennessee Titans,AFC South
794,2013,Bear Pascoe,TE,"$892,500",NYG,New  York Giants,NFC East
795,2013,Nico Johnson,ILB,"$891,000",KC,Kansas City Chiefs,AFC West
796,2013,Tony McDaniel,DT,"$890,000",SEA,Seattle Seahawks,NFC West
797,2013,Ace  Sanders,WR,"$886,448",JAC,Jacksonville Jaguars,AFC South
798,2013,Garrison Sanborn,LS,"$885,000",BUF,Buffalo Bills,AFC East
799,2013,Josh Boyce,WR,"$882,000",NE,New England Patriots,AFC East
800,2013,Rodger Saffold,G,"$880,000",STL,St. Louis Rams,NFC West
801,2013,Raymond Ventrone,S,"$880,000",SF,San Francisco 49ers,NFC West
802,2013,Morgan Cox,LS,"$880,000",BAL,Baltimore Ravens,AFC North
803,2013,Mike Patterson,DT,"$880,000",NYG,New  York Giants,NFC East
804,2013,Jelani Jenkins,OLB,"$877,688",MIA,Miami Dolphins,AFC East
805,2013,Duke Williams,FS,"$875,252",BUF,Buffalo Bills,AFC East
806,2013,Dion Sims,TE,"$872,552",MIA,Miami Dolphins,AFC East
807,2013,Jerry Hughes,DE,"$870,000",BUF,Buffalo Bills,AFC East
808,2013,Kellen Clemens,QB,"$870,000",STL,St. Louis Rams,NFC West
809,2013,Brian Schwenke,C,"$869,260",TEN,Tennessee Titans,AFC South
810,2013,Alex Smith,TE,"$865,000",CIN,Cincinnati Bengals,AFC North
811,2013,Darryl Tapp,DE,"$865,000",WAS,Washington Commanders,NFC East
812,2013,Ryan Wendell,C,"$865,000",NE,New England Patriots,AFC East
813,2013,Tim Masthay,P,"$865,000",GB,Green Bay Packers,NFC North
814,2013,Josh McCown,QB,"$865,000",CHI,Chicago Bears,NFC North
815,2013,Akeem Spence,DT,"$860,928",TB,Tampa Bay Buccaneers,NFC South
816,2013,David Bakhtiari,LT,"$860,400",GB,Green Bay Packers,NFC North
817,2013,Ryan Nassib,QB,"$858,600",NYG,New  York Giants,NFC East
818,2013,Shamarko Thomas,SS,"$858,152",PIT,Pittsburgh Steelers,AFC North
819,2013,Fletcher Cox,DT,"$855,509",PHI,Philadelphia Eagles,NFC East
820,2013,Richard Marshall,CB,"$855,000",SD,San Diego Chargers,AFC West
821,2013,Aaron Williams,SS,"$853,105",BUF,Buffalo Bills,AFC East
822,2013,Jason Snelling,RB,"$850,000",ATL,Atlanta Falcons,NFC South
823,2013,JoLonn Dunbar,OLB,"$850,000",STL,St. Louis Rams,NFC West
824,2013,Desmond Bishop,OLB,"$850,000",MIN,Minnesota Vikings,NFC North
825,2013,Antonio Johnson,DT,"$850,000",TEN,Tennessee Titans,AFC South
826,2013,Andy Dalton,QB,"$849,018",CIN,Cincinnati Bengals,AFC North
827,2013,Zak DeOssie,LS,"$849,000",NYG,New  York Giants,NFC East
828,2013,B.W. Webb,CB,"$848,380",DAL,Dallas Cowboys,NFC East
829,2013,Landry Jones,QB,"$844,220",PIT,Pittsburgh Steelers,AFC North
830,2013,Michael Floyd,WR,"$843,250",ARI,Arizona Cardinals,NFC West
831,2013,Colin Kaepernick,QB,"$840,844",SF,San Francisco 49ers,NFC West
832,2013,Jim Leonhard,S,"$840,000",BUF,Buffalo Bills,AFC East
833,2013,Jeremy Trueblood,RT,"$840,000",ATL,Atlanta Falcons,NFC South
834,2013,Tarvaris Jackson,QB,"$840,000",SEA,Seattle Seahawks,NFC West
835,2013,Matt Giordano,S,"$840,000",STL,St. Louis Rams,NFC West
836,2013,Rocky McIntosh,OLB,"$840,000",DET,Detroit Lions,NFC North
837,2013,Ernie Sims,OLB,"$840,000",DAL,Dallas Cowboys,NFC East
838,2013,Luke McCown,QB,"$840,000",NO,New Orleans Saints,NFC South
839,2013,Michael Boley,LB,"$840,000",CIN,Cincinnati Bengals,AFC North
840,2013,Dexter McCluster,RB,"$840,000",KC,Kansas City Chiefs,AFC West
841,2013,Colin Cole,DT,"$840,000",CAR,Carolina Panthers,NFC South
842,2013,Derek Anderson,QB,"$840,000",CAR,Carolina Panthers,NFC South
843,2013,Tony Pashos,RT,"$840,000",OAK,Oakland Raiders,AFC West
844,2013,Brandon Jacobs,RB,"$840,000",NYG,New  York Giants,NFC East
845,2013,Vincent Jackson,WR,"$840,000",TB,Tampa Bay Buccaneers,NFC South
846,2013,Billy Cundiff,K,"$840,000",CLE,Cleveland Browns,AFC North
847,2013,Earl Watford,RT,"$839,864",ARI,Arizona Cardinals,NFC West
848,2013,Jabaal Sheard,OLB,"$837,750",CLE,Cleveland Browns,AFC North
849,2013,Khaseem Greene,OLB,"$837,092",CHI,Chicago Bears,NFC North
850,2013,Demaryius Thomas,WR,"$836,500",DEN,Denver Broncos,AFC West
851,2013,Brennan Williams,RT,"$830,900",HOU,Houston Texans,AFC South
852,2013,Ryan Williams,RB,"$830,221",ARI,Arizona Cardinals,NFC West
853,2013,Andrew Sendejo,SS,"$830,000",MIN,Minnesota Vikings,NFC North
854,2013,Arrelious Benn,WR,"$830,000",PHI,Philadelphia Eagles,NFC East
855,2013,Willis McGahee,RB,"$829,411",CLE,Cleveland Browns,AFC North
856,2013,Gerald Hodges,OLB,"$825,108",MIN,Minnesota Vikings,NFC North
857,2013,Khaled Holmes,C,"$825,108",IND,Indianapolis Colts,AFC South
858,2013,Barry Church,SS,"$823,000",DAL,Dallas Cowboys,NFC East
859,2013,Akeem Ayers,OLB,"$822,864",TEN,Tennessee Titans,AFC South
860,2013,Michael Brockers,DT,"$822,818",STL,St. Louis Rams,NFC West
861,2013,Brett Kern,P,"$821,500",TEN,Tennessee Titans,AFC South
862,2013,J.C. Tretter,C,"$820,908",GB,Green Bay Packers,NFC North
863,2013,Bruce Carter,ILB,"$816,327",DAL,Dallas Cowboys,NFC East
864,2013,Marvin Mitchell,OLB,"$815,000",MIN,Minnesota Vikings,NFC North
865,2013,Alan Ball,CB,"$815,000",JAC,Jacksonville Jaguars,AFC South
866,2013,Matt Slauson,G,"$815,000",CHI,Chicago Bears,NFC North
867,2013,Johnathan Franklin,RB,"$810,468",GB,Green Bay Packers,NFC North
868,2013,Stedman Bailey,WR,"$808,305",STL,St. Louis Rams,NFC West
869,2013,William Gholston,DE,"$805,544",TB,Tampa Bay Buccaneers,NFC South
870,2013,Gavin Escobar,TE,"$805,000",DAL,Dallas Cowboys,NFC East
871,2013,Malliciah Goodman,DE,"$802,088",ATL,Atlanta Falcons,NFC South
872,2013,Brooks Reed,DE,"$802,000",HOU,Houston Texans,AFC South
873,2013,Patrick Robinson,CB,"$800,000",NO,New Orleans Saints,NFC South
874,2013,Keith Rivers,OLB,"$800,000",NYG,New  York Giants,NFC East
875,2013,Jared Odrick,DE,"$800,000",MIA,Miami Dolphins,AFC East
876,2013,Quinton Patton,WR,"$796,500",SF,San Francisco 49ers,NFC West
877,2013,Kyle Rudolph,TE,"$795,896",MIN,Minnesota Vikings,NFC North
878,2013,John Simon,OLB,"$790,652",BAL,Baltimore Ravens,AFC North
879,2013,Quinton Coples,OLB,"$790,127",NYJ,New York Jets,AFC East
880,2013,Dre Kirkpatrick,CB,"$781,954",CIN,Cincinnati Bengals,AFC North
881,2013,Ryan Harris,LT,"$780,000",HOU,Houston Texans,AFC South
882,2013,Steven Hauschka,K,"$780,000",SEA,Seattle Seahawks,NFC West
883,2013,Mike Pollak,G,"$780,000",CIN,Cincinnati Bengals,AFC North
884,2013,LaRod Stephens-Howling,RB,"$780,000",PIT,Pittsburgh Steelers,AFC North
885,2013,Lawrence Sidbury,OLB,"$780,000",IND,Indianapolis Colts,AFC South
886,2013,Jordan Senn,OLB,"$780,000",CAR,Carolina Panthers,NFC South
887,2013,Nick Folk,K,"$780,000",NYJ,New York Jets,AFC East
888,2013,Ryan Mundy,SS,"$780,000",NYG,New  York Giants,NFC East
889,2013,Louis Murphy,WR,"$780,000",NYG,New  York Giants,NFC East
890,2013,James Ihedigbo,SS,"$780,000",BAL,Baltimore Ravens,AFC North
891,2013,Aaron Ross,CB,"$780,000",NYG,New  York Giants,NFC East
892,2013,Tony Fiammetta,FB,"$780,000",CHI,Chicago Bears,NFC North
893,2013,Zackary Bowman,CB,"$780,000",CHI,Chicago Bears,NFC North
894,2013,Dante Rosario,TE,"$780,000",CHI,Chicago Bears,NFC North
895,2013,Rahim Moore,FS,"$779,375",DEN,Denver Broncos,AFC West
896,2013,Phillip Adams,CB,"$775,000",OAK,Oakland Raiders,AFC West
897,2013,Chris Ogbonnaya,RB,"$775,000",CLE,Cleveland Browns,AFC North
898,2013,Tom Crabtree,TE,"$775,000",TB,Tampa Bay Buccaneers,NFC South
899,2013,Brandon Browner,CB,"$773,756",SEA,Seattle Seahawks,NFC West
900,2013,Melvin Ingram,OLB,"$771,738",SD,San Diego Chargers,AFC West
901,2013,Orlando Franklin,G,"$771,000",DEN,Denver Broncos,AFC West
902,2013,Tyrann Mathieu,FS,"$769,375",ARI,Arizona Cardinals,NFC West
903,2013,Shea McClellin,OLB,"$765,609",CHI,Chicago Bears,NFC North
904,2013,Will Herring,LB,"$765,000",NO,New Orleans Saints,NFC South
905,2013,Julian Edelman,WR,"$765,000",NE,New England Patriots,AFC East
906,2013,Craig Steltz,S,"$765,000",CHI,Chicago Bears,NFC North
907,2013,Jason Trusnik,ILB,"$765,000",MIA,Miami Dolphins,AFC East
908,2013,Kendall Wright,WR,"$763,566",TEN,Tennessee Titans,AFC South
909,2013,Alex Okafor,DE,"$762,428",ARI,Arizona Cardinals,NFC West
910,2013,Chandler Jones,OLB,"$761,522",NE,New England Patriots,AFC East
911,2013,Tanner Purdum,LS,"$760,000",NYJ,New York Jets,AFC East
912,2013,Lance Kendricks,TE,"$759,118",STL,St. Louis Rams,NFC West
913,2013,Brandon Weeden,QB,"$757,436",CLE,Cleveland Browns,AFC North
914,2013,Riley Reiff,LT,"$753,350",DET,Detroit Lions,NFC North
915,2013,Stefen Wisniewski,C,"$750,946",OAK,Oakland Raiders,AFC West
916,2013,Tom Johnson,DT,"$750,000",NO,New Orleans Saints,NFC South
917,2013,Oniel Cousins,G,"$750,000",CLE,Cleveland Browns,AFC North
918,2013,Gary Barnidge,TE,"$750,000",CLE,Cleveland Browns,AFC North
919,2013,David DeCastro,G,"$745,177",PIT,Pittsburgh Steelers,AFC North
920,2013,Edmund Kugbila,G,"$744,456",CAR,Carolina Panthers,NFC South
921,2013,Benjamin Ijalana,RT,"$742,772",NYJ,New York Jets,AFC East
922,2013,Dont'a Hightower,OLB,"$741,091",NE,New England Patriots,AFC East
923,2013,Ramon Humber,OLB,"$740,000",NO,New Orleans Saints,NFC South
924,2013,Bryan Kehl,ILB,"$740,000",WAS,Washington Commanders,NFC East
925,2013,J.J. Jansen,LS,"$740,000",CAR,Carolina Panthers,NFC South
926,2013,Brett Goode,LS,"$740,000",GB,Green Bay Packers,NFC North
927,2013,Blake Costanzo,OLB,"$740,000",CHI,Chicago Bears,NFC North
928,2013,Whitney Mercilus,OLB,"$737,004",HOU,Houston Texans,AFC South
929,2013,Akeem Jordan,ILB,"$735,000",KC,Kansas City Chiefs,AFC West
930,2013,Marcus Gilchrist,SS,"$734,600",SD,San Diego Chargers,AFC West
931,2013,Kevin Zeitler,G,"$732,918",CIN,Cincinnati Bengals,AFC North
932,2013,Nick Perry,OLB,"$730,875",GB,Green Bay Packers,NFC North
933,2013,Danny McCray,SS,"$730,000",DAL,Dallas Cowboys,NFC East
934,2013,Chris Cook,CB,"$730,000",MIN,Minnesota Vikings,NFC North
935,2013,Jason Phillips,ILB,"$730,000",PHI,Philadelphia Eagles,NFC East
936,2013,Josh Mauga,ILB,"$730,000",NYJ,New York Jets,AFC East
937,2013,Reggie Walker,ILB,"$730,000",SD,San Diego Chargers,AFC West
938,2013,Paul Fanaika,G,"$730,000",ARI,Arizona Cardinals,NFC West
939,2013,Da'Quan Bowers,DT,"$725,512",TB,Tampa Bay Buccaneers,NFC South
940,2013,Edgar Jones,OLB,"$725,000",DAL,Dallas Cowboys,NFC East
941,2013,Allen Barbre,G,"$725,000",PHI,Philadelphia Eagles,NFC East
942,2013,Thomas Gafford,LS,"$725,000",KC,Kansas City Chiefs,AFC West
943,2013,Rob Francois,ILB,"$725,000",GB,Green Bay Packers,NFC North
944,2013,Sean Porter,ILB,"$717,300",CIN,Cincinnati Bengals,AFC North
945,2013,Dan Carpenter,K,"$715,000",BUF,Buffalo Bills,AFC East
946,2013,Jackie Battle,FB,"$715,000",TEN,Tennessee Titans,AFC South
947,2013,Michael Adams,S,"$715,000",TB,Tampa Bay Buccaneers,NFC South
948,2013,John Wendling,S,"$715,000",DET,Detroit Lions,NFC North
949,2013,Robert Meachem,WR,"$715,000",NO,New Orleans Saints,NFC South
950,2013,Guy Whimper,G,"$715,000",PIT,Pittsburgh Steelers,AFC North
951,2013,Husain Abdullah,FS,"$715,000",KC,Kansas City Chiefs,AFC West
952,2013,Quintin Demps,SS,"$715,000",KC,Kansas City Chiefs,AFC West
953,2013,Graham Gano,K,"$715,000",CAR,Carolina Panthers,NFC South
954,2013,Leger Douzable,DT,"$715,000",NYJ,New York Jets,AFC East
955,2013,Johnny Jolly,DE,"$715,000",GB,Green Bay Packers,NFC North
956,2013,Mike Gibson,C,"$715,000",ARI,Arizona Cardinals,NFC West
957,2013,Kory Sperry,TE,"$715,000",ARI,Arizona Cardinals,NFC West
958,2013,Brian Hoyer,QB,"$715,000",CLE,Cleveland Browns,AFC North
959,2013,Tony Carter,CB,"$715,000",DEN,Denver Broncos,AFC West
960,2013,Darius Reynaud,RB,"$715,000",NYJ,New York Jets,AFC East
961,2013,Steve Vallos,C,"$715,000",DEN,Denver Broncos,AFC West
962,2013,Will Blackmon,CB,"$715,000",JAC,Jacksonville Jaguars,AFC South
963,2013,Eben Britton,RT,"$715,000",CHI,Chicago Bears,NFC North
964,2013,Harrison Smith,FS,"$714,479",MIN,Minnesota Vikings,NFC North
965,2013,Phillip Thomas,SS,"$713,204",WAS,Washington Commanders,NFC East
966,2013,Stephen Paea,DT,"$710,082",CHI,Chicago Bears,NFC North
967,2013,A.J.  Jenkins,WR,"$705,797",KC,Kansas City Chiefs,AFC West
968,2013,Levine Toilolo,TE,"$705,584",ATL,Atlanta Falcons,NFC South
969,2013,Devin Taylor,DE,"$705,584",DET,Detroit Lions,NFC North
970,2013,Marcus Lattimore,RB,"$705,584",SF,San Francisco 49ers,NFC West
971,2013,Kyle Juszczyk,FB,"$705,584",BAL,Baltimore Ravens,AFC North
972,2013,Terrell Thomas,CB,"$700,000",NYG,New  York Giants,NFC East
973,2013,Devin McCourty,FS,"$700,000",NE,New England Patriots,AFC East
974,2013,Geoff Schwartz,G,"$700,000",KC,Kansas City Chiefs,AFC West
975,2013,Aaron Berry,CB,"$700,000",NYJ,New York Jets,AFC East
976,2013,Doug Martin,RB,"$698,524",TB,Tampa Bay Buccaneers,NFC South
977,2013,Mikel Leshoure,RB,"$697,198",DET,Detroit Lions,NFC North
978,2013,Nate Allen,FS,"$697,000",PHI,Philadelphia Eagles,NFC East
979,2013,Trevardo Williams,DE,"$695,612",HOU,Houston Texans,AFC South
980,2013,Antone Smith,RB,"$695,000",ATL,Atlanta Falcons,NFC South
981,2013,David Wilson,RB,"$693,841",NYG,New  York Giants,NFC East
982,2013,Rodney Hudson,C,"$693,736",KC,Kansas City Chiefs,AFC West
983,2013,Shane Vereen,RB,"$689,650",NE,New England Patriots,AFC East
984,2013,Torrey Smith,WR,"$683,112",BAL,Baltimore Ravens,AFC North
985,2013,Kellen Davis,TE,"$682,941",SEA,Seattle Seahawks,NFC West
986,2013,LeGarrette Blount,RB,"$680,000",NE,New England Patriots,AFC East
987,2013,T.J. Ward,SS,"$680,000",CLE,Cleveland Browns,AFC North
988,2013,Greg Little,WR,"$677,500",CLE,Cleveland Browns,AFC North
989,2013,Rich Ohrnberger,C,"$675,000",SD,San Diego Chargers,AFC West
990,2013,Brandon Harris,CB,"$674,938",HOU,Houston Texans,AFC South
991,2013,Matthew Mulligan,TE,"$672,941",NE,New England Patriots,AFC East
992,2013,Jonathan Scott,LT,"$672,941",CHI,Chicago Bears,NFC North
993,2013,Jonas Mouton,ILB,"$671,670",SD,San Diego Chargers,AFC West
994,2013,Seth Olsen,G,"$670,000",MIN,Minnesota Vikings,NFC North
995,2013,Daniel Thomas,RB,"$669,217",MIA,Miami Dolphins,AFC East
996,2013,Marcus Gilbert,RT,"$668,402",PIT,Pittsburgh Steelers,AFC North
997,2013,Randall Cobb,WR,"$666,766",GB,Green Bay Packers,NFC North
998,2013,David Johnson,TE,"$665,000",PIT,Pittsburgh Steelers,AFC North
